relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Senior Softwaretester C# (m/w/d),FERCHAU,Linz Öster­reich,Hybrid,Full-time,"C, Ci/Cd","Nunit, R, C#, Senior, Expert",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/501784/senior-softwaretester-c,2026-08-24T11:54:54.829333+00:00
14,Tester | Germany,ferchau,Softwaretester HiL (m/w/d),FERCHAU,Bremen Deut­sch­land,Remote,Full-time,"C, C++, Can, Embedded Systems, Hil, Python","Git, R, Jira, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/517570/softwaretester-hil,2026-08-24T11:54:54.832915+00:00
14,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/398671/softwaretester,2026-08-24T11:54:54.833719+00:00
14,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Kiel Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/444385/softwaretester,2026-08-24T11:54:54.835667+00:00
14,Tester | Germany,ferchau,Softwaretester / Software Test Engineer (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,,"Kanban, R, Expert, Scrum",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/445270/softwaretester-software-test-engineer,2026-08-24T11:54:54.838257+00:00
14,Test Engineer | Germany,ferchau,Testingenieur Elektrotechnik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/242196/testingenieur-elektrotechnik,2026-08-24T11:55:15.623807+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Elektronik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/349012/testingenieur-elektronik,2026-08-24T11:55:25.390308+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Systemintegration & Verifikation Luftfahrt (m/w/d),FERCHAU,Wedel Deut­sch­land,Remote,Full-time,,"Canoe, Matlab, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/515752/testingenieur-systemintegration-verifikation-luftfahrt,2026-08-24T11:55:25.392398+00:00
14,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Vor Ort,Full-time,"Can, Hil, Python","R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/334791/testingenieur,2026-08-24T11:55:25.396225+00:00
14,Testingenieur | Germany,ferchau,Integrationstestingenieur Software (m/w/d),FERCHAU,Bremen Deut­sch­land,Remote,Full-time,Embedded Systems,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/517579/integrationstestingenieur-software,2026-08-24T11:55:25.397422+00:00
14,Test Automation | Germany,ferchau,Avionics Specialist (m/w/d) für AIRBUS Defence & Space,FERCHAU,Manching Deut­sch­land,Vor Ort,Full-time,"C, C++, Embedded Systems, Python","R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/516334/avionics-specialist-fuer-airbus-defence-space,2026-08-24T11:55:36.049290+00:00
