relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,xing,Senior Test Manager (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,"Senior, Test Manager",,Recent,https://www.xing.com/jobs/hannover-senior-test-manager-155410504,2026-07-13T13:21:14.350708+00:00
14,Tester | Germany,xing,Technischer Projektleiter / System-Architekt für Tester Solutions im Service (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,"R, Architect, Project Manager",English,Architect,,Recent,https://www.xing.com/jobs/ulm-technischer-projektleiter-system-architekt-tester-solutions-service-155473997,2026-07-13T13:21:14.350790+00:00
14,Tester | Germany,xing,Eine Testmanagerin / Ein Testmanager (m/w/d) für komplexe Softwareentwicklung im Bereich der Öffentlichen Sicherheit,XING Employer,Germany/Remote,Remote,Full-time,,R,German,Test Manager,,Recent,https://www.xing.com/jobs/koeln-testmanagerin-testmanager-komplexe-softwareentwicklung-bereich-oeffentlichen-sicherheit-155681970,2026-07-13T13:21:14.351041+00:00
14,QA Engineer | Germany,xing,Support Consultant (m/w/d) CS/QA,XING Employer,Germany/Remote,Remote,Full-time,,Consultant,English,Consultant,,Recent,https://www.xing.com/jobs/bautzen-support-consultant-cs-qa-156223384,2026-07-13T13:22:11.937376+00:00
14,QA Engineer | Germany,xing,Senior QA Engineer,XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,Senior,,Recent,https://www.xing.com/jobs/berlin-senior-qa-engineer-156290272,2026-07-13T13:22:11.937724+00:00
14,Test Engineer | Germany,xing,Senior Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,Senior,,Recent,https://www.xing.com/jobs/bern-senior-test-engineer-155882168,2026-07-13T13:23:06.648447+00:00
14,Test Automation | Germany,xing,Testautomation Expert,XING Employer,Germany/Remote,Remote,Full-time,,Expert,English,Expert,,Recent,https://www.xing.com/jobs/muenster-testautomation-expert-156124972,2026-07-13T13:25:00.382862+00:00
14,Firmware Engineer | Germany,xing,Senior Firmwareentwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,Senior,,Recent,https://www.xing.com/jobs/klingenberg-main-senior-firmwareentwickler-155249032,2026-07-13T13:27:53.815804+00:00
14,Firmware Engineer | Germany,xing,Senior Firmware Engineer (m/f/d),XING Employer,Germany/Remote,Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://www.xing.com/jobs/munich-firmware-engineer-153279685,2026-07-13T13:27:53.816128+00:00
14,Firmware Engineer | Germany,xing,Elektronikentwickler (m/w/d),LAUDA DR. R. WOBSER GMBH & CO. KG,Lauda-Königshofen,Remote,Full-time,"Arm, Firmware","R, Senior, Linux",German,Senior,,Recent,https://www.xing.com/jobs/lauda-koenigshofen-elektronikentwickler-156158220,2026-07-13T13:27:53.816163+00:00
0,Tester | Germany,xing,Test- und Integrationsingenieur im Bereich Bildverarbeitung (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,German,,,Recent,https://www.xing.com/jobs/oberkochen-test-integrationsingenieur-bereich-bildverarbeitung-155461528,2026-07-13T13:21:14.350843+00:00
0,Tester | Germany,xing,Servicemonteur/in für Prüfanlagen der Luftfahrtindustrie im Großraum Hamburg (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,R,German,,,Recent,https://www.xing.com/jobs/neu-wulmstorf-servicemonteur-pruefanlagen-luftfahrtindustrie-grossraum-hamburg-154790442,2026-07-13T13:21:14.350886+00:00
0,Tester | Germany,xing,Messtechniker (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/mannheim-messtechniker-154793570,2026-07-13T13:21:14.350927+00:00
0,Tester | Germany,xing,Rechenkern Entwickler - Mathematik / Aktuar / Test (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/montabaur-rechenkern-entwickler-mathematik-aktuar-test-155643070,2026-07-13T13:21:14.350967+00:00
