relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
29,Test Engineer | Switzerland,linkedin,"Software Engineer, Search Quality",Google,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-search-quality-at-google-4377718927,2026-03-05T10:37:43.549795+00:00
29,Testingenieur | Germany,linkedin,"Test Engineer (Ingolstadt, Automotive)",Intellias,"Ingolstadt, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/test-engineer-ingolstadt-automotive-at-intellias-4369202080,2026-03-05T10:38:00.399315+00:00
29,Testingenieur | USA,linkedin,Mechanical Testing Engineer,Google,"Mountain View, CA",On-site,Contract,Can,Assembly,English,,,Recent,https://www.linkedin.com/jobs/view/mechanical-testing-engineer-at-google-4371550470,2026-03-05T10:38:17.150776+00:00
29,Test Automation | Germany,linkedin,Test Automation Specialist,Intellias,"Ingolstadt, Bavaria, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-specialist-at-intellias-4371073208,2026-03-05T10:38:21.996641+00:00
29,Test Automation | USA,linkedin,Software QA Automation Engineer,Apple,"Cupertino, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-automation-engineer-at-apple-4377658214,2026-03-05T10:38:38.806485+00:00
29,Firmware Engineer | Austria,linkedin,"Software Development Engineer, Firmware",Apple,"Linz, Upper Austria, Austria",On-site,Full-time,Firmware,,English,,,Recent,https://at.linkedin.com/jobs/view/software-development-engineer-firmware-at-apple-4369118407,2026-03-05T10:39:29.199567+00:00
29,Firmware Engineer | Switzerland,linkedin,Embedded Software Developer 80-100%,Siemens,"Zug, Zug, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-developer-80-100%25-at-siemens-4379458674,2026-03-05T10:39:31.585587+00:00
14,Tester | Germany,linkedin,Game QA Tester,welevel,"Munich, Bavaria, Germany",On-site,Internship,,"Senior, Lead, Regression Testing",English,"Lead, Senior",,Recent,https://de.linkedin.com/jobs/view/game-qa-tester-at-welevel-4371993029,2026-03-05T10:36:56.163945+00:00
14,Tester | Germany,linkedin,Software Test Engineer,Jefferson Wolfe Consulting,"Berlin, Germany",Hybrid,Contract,"Ci/Cd, Continuous Testing, Python, Robot Framework, Test Automation","R, Cucumber, Postman, Expert, Grafana, Docker, Testng, Gitlab Ci, Restassured, Prometheus",English,Expert,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-at-jefferson-wolfe-consulting-4379174895,2026-03-05T10:36:56.164093+00:00
14,Tester | Austria,linkedin,Software Tester/Test Engineer (m/w/d),SPAR ICS - Information & Communication Services,"Salzburg, Salzburg, Austria",Remote,Internship,"Ci/Cd, Playwright, Test Automation","R, Junior, Senior, Devops, Scrum",German,Senior,,Recent,https://at.linkedin.com/jobs/view/software-tester-test-engineer-m-w-d-at-spar-ics-information-communication-services-4373379029,2026-03-05T10:36:58.504972+00:00
14,Tester | Austria,linkedin,Quality Assurance Specialist (Software Tester) (m/f/d) - Freelancer,Roche,"Vienna, Vienna, Austria",Remote,Contract,Can,"Freelancer, Agile",English,Freelancer,,Recent,https://at.linkedin.com/jobs/view/quality-assurance-specialist-software-tester-m-f-d-freelancer-at-roche-4375047176,2026-03-05T10:36:58.505578+00:00
14,Tester | Austria,linkedin,Senior Software Tester*in (m/w/d),Value Dimensions Management Services GmbH,"Vienna, Vienna, Austria",On-site,Full-time,"Selenium, Test Automation","R, Sql, Senior, Php, Associate",German,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-software-tester-in-m-w-d-at-value-dimensions-management-services-gmbh-4379556072,2026-03-05T10:36:58.505717+00:00
14,Tester | Austria,linkedin,Test Engineer (f/m/d),Hilti Austria Industrie GmbH,"Lanzenkirchen, Lower Austria, Austria",On-site,Contract,Can,"Lead, Safe",English,Lead,,Recent,https://at.linkedin.com/jobs/view/test-engineer-f-m-d-at-hilti-austria-industrie-gmbh-4363227484,2026-03-05T10:36:58.505862+00:00
14,Tester | Switzerland,linkedin,Senior Test Engineer,H55,"Sion, Valais, Switzerland",Hybrid,Contract,"Can, System Testing","Head Of, Assembly, Senior, Safe",English,Senior,,Recent,https://ch.linkedin.com/jobs/view/senior-test-engineer-at-h55-4375428762,2026-03-05T10:37:00.857742+00:00
14,Tester | Switzerland,linkedin,IT Business Consultant – Software Tester,Forty2 AG,"Lausanne, Vaud, Switzerland",On-site,Full-time,,Consultant,English,Consultant,,Recent,https://ch.linkedin.com/jobs/view/it-business-consultant-%E2%80%93-software-tester-at-forty2-ag-4377720142,2026-03-05T10:37:00.858489+00:00
14,Tester | Slovakia,linkedin,Senior Quality Assurance Tester,Avenga,"Bratislava, Slovakia",On-site,Full-time,,Senior,English,Senior,,Recent,https://sk.linkedin.com/jobs/view/senior-quality-assurance-tester-at-avenga-4359843321,2026-03-05T10:37:05.549046+00:00
14,Tester | Czech Republic,linkedin,Senior QA Engineer - ServiceNow (Test Automation) - Finance,Truelogic Software,Dominican Republic,On-site,Full-time,Test Automation,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-qa-engineer-servicenow-test-automation-finance-at-truelogic-software-4371242203,2026-03-05T10:37:07.868034+00:00
14,Tester | Czech Republic,linkedin,Senior Industrialization Test Engineer,Eaton,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-industrialization-test-engineer-at-eaton-4356700885,2026-03-05T10:37:07.868214+00:00
14,Tester | United Kingdom,linkedin,Senior Data Manual Tester,Solirius Reply,"London, England, United Kingdom",On-site,Full-time,,Senior,English,Senior,,Recent,https://uk.linkedin.com/jobs/view/senior-data-manual-tester-at-solirius-reply-4368654186,2026-03-05T10:37:15.195251+00:00
14,QA Engineer | Germany,linkedin,Senior Quality Assurance Engineer,SGI,"Berlin, Germany",On-site,Full-time,,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-sgi-4363260868,2026-03-05T10:37:17.544006+00:00
14,QA Engineer | Austria,linkedin,Senior Test Automation Engineer (m/w/d),Deutsche Telekom,"Fünfkirchen, Lower Austria, Austria",On-site,Full-time,Test Automation,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-test-automation-engineer-m-w-d-at-deutsche-telekom-4376801923,2026-03-05T10:37:19.907803+00:00
14,QA Engineer | Slovakia,linkedin,Expert Quality Assurance (QA) Engineer,Qualco Group,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,Expert,English,Expert,,Recent,https://sk.linkedin.com/jobs/view/expert-quality-assurance-qa-engineer-at-qualco-group-4381409824,2026-03-05T10:37:26.936858+00:00
14,QA Engineer | Slovakia,linkedin,Senior QA Engineer,NATEK,"Bratislava, Slovakia",On-site,Full-time,,Senior,English,Senior,,Recent,https://sk.linkedin.com/jobs/view/senior-qa-engineer-at-natek-4361805031,2026-03-05T10:37:26.937160+00:00
14,QA Engineer | Slovakia,linkedin,Senior QA Automation Engineer (E2E Test Automation Engineer),Deutsche Telekom IT Solutions Slovakia,"Košice-Juh, Kosice, Slovakia",On-site,Full-time,Test Automation,Senior,English,Senior,,Recent,https://sk.linkedin.com/jobs/view/senior-qa-automation-engineer-e2e-test-automation-engineer-at-deutsche-telekom-it-solutions-slovakia-4378638366,2026-03-05T10:37:26.937448+00:00
14,QA Engineer | Slovakia,linkedin,Senior Quality Assurance Engineer,NATEK,"Bratislava, Slovakia",On-site,Full-time,,Senior,English,Senior,,Recent,https://sk.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-natek-4361075753,2026-03-05T10:37:26.937593+00:00
14,QA Engineer | Poland,linkedin,Senior/Lead QA,neXa,"Cracow, Małopolskie, Poland",On-site,Full-time,,"Senior, Lead",English,"Lead, Senior",,Recent,https://pl.linkedin.com/jobs/view/senior-lead-qa-at-nexa-4380314267,2026-03-05T10:37:31.654632+00:00
14,QA Engineer | USA,linkedin,Senior Quality Assurance Engineer,"TherapyNotes, LLC",United States,On-site,Full-time,,Senior,English,Senior,,Recent,https://www.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-therapynotes-llc-4379189874,2026-03-05T10:37:34.057307+00:00
14,QA Engineer | USA,linkedin,Senior Quality Assurance Engineer,"TherapyNotes, LLC","Horsham, PA",On-site,Full-time,,Senior,English,Senior,,Recent,https://www.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-therapynotes-llc-4379199377,2026-03-05T10:37:34.057448+00:00
14,Test Engineer | Austria,linkedin,Senior Python Engineer - Functional Testing Project via Mindrift,Mindrift,Austria,On-site,Contract,Python,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-python-engineer-functional-testing-project-via-mindrift-at-mindrift-4380189554,2026-03-05T10:37:41.172271+00:00
14,Test Engineer | Austria,linkedin,"Senior Python Engineer - AI Testing Project (Freelance, Mindrift)",Mindrift,Austria,On-site,Contract,Python,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-python-engineer-ai-testing-project-freelance-mindrift-at-mindrift-4380307581,2026-03-05T10:37:41.172412+00:00
14,Test Engineer | Remote,linkedin,Senior Python Engineer - Functional Testing Project via Mindrift,Mindrift,"Cologne, North Rhine-Westphalia, Germany",Remote,Contract,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-python-engineer-functional-testing-project-via-mindrift-at-mindrift-4380190604,2026-03-05T10:37:45.908766+00:00
14,Testingenieur | Austria,linkedin,Testmanager:in mit Erfahrung in Testautomatisierung (w/m/d),Flughafen Wien - Vienna Airport,"Schwechat, Lower Austria, Austria",On-site,Full-time,Test Automation,,German,Test Manager,,Recent,https://at.linkedin.com/jobs/view/testmanager-in-mit-erfahrung-in-testautomatisierung-w-m-d-at-flughafen-wien-vienna-airport-4373326709,2026-03-05T10:38:02.758710+00:00
14,Testingenieur | Slovakia,linkedin,Application Engineer ( Junior - Senior),Optotune,"Trnava, Trnava Region, Slovakia",On-site,Full-time,,"Junior, Senior",English,Senior,,Recent,https://sk.linkedin.com/jobs/view/application-engineer-junior-senior-at-optotune-4361781454,2026-03-05T10:38:09.845064+00:00
14,Testingenieur | USA,linkedin,Quality Assurance - Lead (Healthcare),Techstra Solutions,"Pittsburgh, PA",On-site,Full-time,,Lead,English,Lead,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-lead-healthcare-at-techstra-solutions-4378546399,2026-03-05T10:38:17.150222+00:00
14,Testingenieur | USA,linkedin,Chief Test Engineer,"Cape Henry Associates, Acquired by JANUS Research Group","Aurora, CO",On-site,Contract,Can,"Expert, Lead, Express, Senior, Contractor",English,"Contractor, Expert, Lead, Senior",,Recent,https://www.linkedin.com/jobs/view/chief-test-engineer-at-cape-henry-associates-acquired-by-janus-research-group-4368738745,2026-03-05T10:38:17.150636+00:00
14,Testingenieur | USA,linkedin,Test Engineer,Tata Technologies,"Columbus, IN",On-site,Contract,,"Lead, Matlab",English,Lead,,Recent,https://www.linkedin.com/jobs/view/test-engineer-at-tata-technologies-4379928544,2026-03-05T10:38:17.151063+00:00
14,Testingenieur | United Kingdom,linkedin,Junior Test Engineer,Neat,"Cambridge, England, United Kingdom",Hybrid,Internship,"Can, Go, Playwright, Python, Selenium, Typescript","Regression Testing, Jira, Junior, Expert, Agile, Scrum, Manual Testing",English,Expert,,Recent,https://uk.linkedin.com/jobs/view/junior-test-engineer-at-neat-4378895012,2026-03-05T10:38:19.578520+00:00
14,Testingenieur | United Kingdom,linkedin,Test Engineer,BSI,"Hemel Hempstead, England, United Kingdom",On-site,Contract,Can,"Senior, Expert",English,"Expert, Senior",,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-bsi-4367290557,2026-03-05T10:38:19.578657+00:00
14,Testingenieur | United Kingdom,linkedin,Test Engineer - PPE,BSI,"Hemel Hempstead, England, United Kingdom",On-site,Contract,Can,"Senior, Expert",English,"Expert, Senior",,Recent,https://uk.linkedin.com/jobs/view/test-engineer-ppe-at-bsi-4372575424,2026-03-05T10:38:19.578928+00:00
14,Testingenieur | United Kingdom,linkedin,Test Engineer,Lorien,"Manchester, England, United Kingdom",Hybrid,Contract,,"Senior, Agile, Regression Testing, Jira",English,Senior,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-lorien-4380381084,2026-03-05T10:38:19.579207+00:00
14,Test Automation | Germany,linkedin,Senior QA & Test Automation Lead (m/f/d),Nagarro,Germany,On-site,Full-time,Test Automation,"Senior, Lead",English,"Lead, Senior",,Recent,https://de.linkedin.com/jobs/view/senior-qa-test-automation-lead-m-f-d-at-nagarro-4367528203,2026-03-05T10:38:21.996348+00:00
14,Test Automation | Germany,linkedin,Senior QA Automation Engineer,1GLOBAL,"Berlin, Berlin, Germany",On-site,Full-time,,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-qa-automation-engineer-at-1global-4370672251,2026-03-05T10:38:21.996775+00:00
14,Test Automation | Austria,linkedin,Senior QA & Test Automation Lead (all genders),Nagarro,Austria,On-site,Full-time,Test Automation,"Senior, Lead",English,"Lead, Senior",,Recent,https://at.linkedin.com/jobs/view/senior-qa-test-automation-lead-all-genders-at-nagarro-4374319944,2026-03-05T10:38:24.377695+00:00
14,Test Automation | Austria,linkedin,Test Manager (m/w/d),Deutsche Telekom,"Fünfkirchen, Lower Austria, Austria",On-site,Full-time,,,English,Test Manager,,Recent,https://at.linkedin.com/jobs/view/test-manager-m-w-d-at-deutsche-telekom-4376822062,2026-03-05T10:38:24.378302+00:00
14,Test Automation | Austria,linkedin,Senior Test Automation Engineer,AVILOO Battery Diagnostics,"Laxenburg, Lower Austria, Austria",On-site,Full-time,Test Automation,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-test-automation-engineer-at-aviloo-battery-diagnostics-4378165473,2026-03-05T10:38:24.378442+00:00
14,Test Automation | Austria,linkedin,Lead QA Specialist - Remote,Jobgether,Austria,Remote,Full-time,,Lead,English,Lead,,Recent,https://at.linkedin.com/jobs/view/lead-qa-specialist-remote-at-jobgether-4379744462,2026-03-05T10:38:24.378708+00:00
14,Test Automation | Switzerland,linkedin,Senior Test Automation Engineer / QA Lead (m/w/d),PEAX AG,"Lucerne, Lucerne, Switzerland",On-site,Full-time,Test Automation,"Senior, Lead",English,"Lead, QA Lead, Senior",,Recent,https://ch.linkedin.com/jobs/view/senior-test-automation-engineer-qa-lead-m-w-d-at-peax-ag-4372369646,2026-03-05T10:38:26.765080+00:00
14,Test Automation | Switzerland,linkedin,Senior Quality Analyst,RBW Consulting,"Lachen, Schwyz, Switzerland",On-site,Full-time,,Senior,English,Senior,,Recent,https://ch.linkedin.com/jobs/view/senior-quality-analyst-at-rbw-consulting-4353430000,2026-03-05T10:38:26.765762+00:00
14,Test Automation | Switzerland,linkedin,Senior Test automation Engineer,SGI,"Zurich, Zurich, Switzerland",On-site,Full-time,Test Automation,Senior,English,Senior,,Recent,https://ch.linkedin.com/jobs/view/senior-test-automation-engineer-at-sgi-4369374892,2026-03-05T10:38:26.765899+00:00
14,Test Automation | Switzerland,linkedin,Test Manager (h/f),Redsen,Lausanne Metropolitan Area,On-site,Full-time,,,English,Test Manager,,Recent,https://ch.linkedin.com/jobs/view/test-manager-h-f-at-redsen-4372697439,2026-03-05T10:38:26.766183+00:00
14,Test Automation | Slovakia,linkedin,Supply Quality Manager - Senior,Kanadevia Inova,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,Senior,English,Senior,,Recent,https://sk.linkedin.com/jobs/view/supply-quality-manager-senior-at-kanadevia-inova-4371448286,2026-03-05T10:38:31.518038+00:00
14,Test Automation | Poland,linkedin,Quality Assurance Lead,GB2B - GamingB2B,Warsaw Metropolitan Area,On-site,Full-time,,Lead,English,Lead,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-lead-at-gb2b-gamingb2b-4377711024,2026-03-05T10:38:36.284484+00:00
14,Test Automation | United Kingdom,linkedin,Lead Test Automation Engineer,Inspiretec,"Cardiff, Wales, United Kingdom",On-site,Full-time,Test Automation,Lead,English,Lead,,Recent,https://uk.linkedin.com/jobs/view/lead-test-automation-engineer-at-inspiretec-4375616141,2026-03-05T10:38:41.209302+00:00
14,Test Automation | United Kingdom,linkedin,Senior Quality Assurance Tester,Dlala Studios,"Witham, England, United Kingdom",On-site,Full-time,,Senior,English,Senior,,Recent,https://uk.linkedin.com/jobs/view/senior-quality-assurance-tester-at-dlala-studios-4378767706,2026-03-05T10:38:41.209737+00:00
14,Test Automation | United Kingdom,linkedin,"Senior Automation Tester - Flutter, Agentic AI & API Systems",DeliveryApp,"Manchester, England, United Kingdom",On-site,Full-time,,Senior,English,Senior,,Recent,https://uk.linkedin.com/jobs/view/senior-automation-tester-flutter-agentic-ai-api-systems-at-deliveryapp-4378790054,2026-03-05T10:38:41.209872+00:00
14,Python Developer | Germany,linkedin,Senior Python Engineer,Contiamo,"Berlin, Berlin, Germany",On-site,Full-time,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-python-engineer-at-contiamo-4377727532,2026-03-05T10:38:43.598701+00:00
