relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,xing,Testmanager *in / Testautomatisierung IT-Projekte,XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,Test Manager,,Recent,https://www.xing.com/jobs/bremen-testmanager-testautomatisierung-it-projekte-149780076,2026-05-21T13:35:30.113106+00:00
14,QA Engineer | Germany,xing,Senior QA Engineer (Automation) (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,Senior,,Recent,https://www.xing.com/jobs/berlin-senior-qa-engineer-automation-153842456,2026-05-21T13:36:28.507015+00:00
14,Test Automation | Germany,xing,Senior Test Automation Engineer (m/w/d) Norderstedt,XING Employer,Germany/Remote,Remote,Full-time,Test Automation,Senior,English,Senior,,Recent,https://www.xing.com/jobs/norderstedt-senior-test-automation-engineer-norderstedt-153633722,2026-05-21T13:39:22.211680+00:00
14,Python Developer | Germany,xing,Senior-Fullstack-Developer (m/w/d) - Python & React,XING Employer,Germany/Remote,Remote,Full-time,Python,"Senior, React",English,Senior,,Recent,https://www.xing.com/jobs/hamburg-senior-fullstack-developer-python-react-153967558,2026-05-21T13:40:21.751468+00:00
14,Firmware Engineer | Germany,xing,Senior Embedded Software Engineer | Senior Firmware Engineer (m/w/x),XING Employer,Germany/Remote,Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://www.xing.com/jobs/dresden-senior-embedded-software-engineer-senior-firmware-engineer-153013456,2026-05-21T13:42:18.146737+00:00
14,Firmware Engineer | Germany,xing,Senior Embedded IoT Firmware Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://www.xing.com/jobs/berlin-senior-embedded-iot-firmware-engineer-151688514,2026-05-21T13:42:18.146829+00:00
14,Firmware Engineer | Austria,xing,Embedded Firmware Engineer (m/w/d) - J35543,Exclusive Associates,Villingen-Schwenningen,Remote,Full-time,"C, C++, Embedded Systems, Firmware, Microcontroller, Rtos, Rust","Scrum, Senior, R, Agile",German,Senior,,Recent,https://www.xing.com/jobs/villingen-schwenningen-embedded-firmware-engineer-j35543-154224553,2026-05-21T13:42:32.600175+00:00
0,Tester | Germany,xing,IT Software Tester (m/w/d) komplexe Altersvorsorgeprodukte,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/frankfurt-main-it-software-tester-komplexe-altersvorsorgeprodukte-153967583,2026-05-21T13:35:30.112513+00:00
0,Tester | Germany,xing,Softwaretester (m/w/d) für manuelle Tests,XING Employer,Germany/Remote,Remote,Full-time,,R,English,,,Recent,https://www.xing.com/jobs/frankfurt-main-softwaretester-manuelle-tests-152545087,2026-05-21T13:35:30.112623+00:00
0,Tester | Germany,xing,Test Engineer (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/altenstadt-test-engineer-154218717,2026-05-21T13:35:30.112698+00:00
0,Tester | Germany,xing,Tester,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/hannover-tester-153790876,2026-05-21T13:35:30.112780+00:00
0,Tester | Germany,xing,Software Tester (all genders),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/sankt-ingbert-software-tester-all-genders-148460968,2026-05-21T13:35:30.112896+00:00
0,Tester | Germany,xing,Software Tester (mit Kenntnissen in C# und AWS) (m/w/d) Leipzig,XING Employer,Germany/Remote,Remote,Full-time,C,"Aws, C#",German,,,Recent,https://www.xing.com/jobs/leipzig-software-tester-kenntnissen-aws-leipzig-149558646,2026-05-21T13:35:30.112976+00:00
0,Tester | Germany,xing,Softwaretester (gn),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wetzlar-softwaretester-gn-153347635,2026-05-21T13:35:30.113042+00:00
