relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,freelancermap,Senior-Tester (m/w/d),Freelancermap Client,nürnberg Deutschland,On-site,Freelance,,Senior,English,Senior,,18.09.2025,https://www.freelancermap.de/projekt/senior-tester-m-w-d-2920628,2026-03-05T10:58:12.095299+00:00
14,Tester | Germany,freelancermap,Agiler Senior-Tester (m/w/d),Freelancermap Client,Nürnberg  Deutschland,On-site,Freelance,,Senior,English,Senior,,20.11.2025,https://www.freelancermap.de/projekt/agiler-senior-tester-m-w-d-2942292,2026-03-05T10:58:12.095817+00:00
14,Tester | Germany,freelancermap,Senior IT Tester - 100% Remote Working - German Speakers,Freelancermap Client,munich Deutschland,Remote,Freelance,,Senior,English,Senior,,09.12.2025,https://www.freelancermap.de/projekt/senior-it-tester-100-prozent-remote-working-german-speakers,2026-03-05T10:58:12.096484+00:00
14,Tester | Germany,freelancermap,Senior Performance Tester - Linux (m/w/d),Freelancermap Client,Remote Deutschland,Remote,Freelance,,"Senior, Linux",English,Senior,,03.02.2026,https://www.freelancermap.de/projekt/senior-performance-tester-linux-m-w-d,2026-03-05T10:58:12.096603+00:00
14,Tester | Germany,freelancermap,Senior Tester  I ID-137 I QUINCEY,Freelancermap Client,Bayern Deutschland,On-site,Freelance,,Senior,English,Senior,,14.10.2025,https://www.freelancermap.de/projekt/senior-tester-i-id-137-i-quincey,2026-03-05T10:58:12.097003+00:00
14,Tester | Germany,freelancermap,Senior Tester  I ID-153 I QUINCEY,Freelancermap Client,Bayern Deutschland,On-site,Freelance,,Senior,English,Senior,,24.11.2025,https://www.freelancermap.de/projekt/senior-tester-i-id-153-i-quincey,2026-03-05T10:58:12.097124+00:00
14,Tester | Germany,freelancermap,"Test Manager / Senior App Tester (m/w/d) mit eIDAS Erfahrung, remote (ID: 30109)",Freelancermap Client,remote Deutschland,Remote,Freelance,,Senior,German,"Senior, Test Manager",,29.01.2026,https://www.freelancermap.de/projekt/test-manager-senior-app-tester-m-w-d-mit-eidas-erfahrung-remote-id-30109-2962981,2026-03-05T10:58:12.097246+00:00
14,QA Engineer | Germany,freelancermap,Senior QA Engineer (m/w/d),Freelancermap Client,Remote Deutschland,Remote,Freelance,,Senior,English,Senior,,05.02.2026,https://www.freelancermap.de/projekt/senior-qa-engineer-m-w-d-2965671,2026-03-05T10:59:16.036990+00:00
14,QA Engineer | Germany,freelancermap,Senior Test Automation Engineer / QA Engineer (m/w/d) // Remote// ab 2.2.26,Freelancermap Client,München Deutschland,Remote,Freelance,Test Automation,Senior,English,Senior,,12.01.2026,https://www.freelancermap.de/projekt/senior-test-automation-engineer-qa-engineer-m-w-d-remote-ab-2-2-26,2026-03-05T10:59:16.037488+00:00
14,QA Engineer | Germany,freelancermap,Senior Quality Assurance Engineer (m/w/d),Freelancermap Client,Frankfurt am Main Deutschland,On-site,Freelance,,Senior,English,Senior,,03.03.2026,https://www.freelancermap.de/projekt/senior-quality-assurance-engineer-m-w-d-2974073,2026-03-05T10:59:16.038436+00:00
14,QA Engineer | Germany,freelancermap,Senior Quality Assurance Engineer (m/w/d),Freelancermap Client,Frankfurt Deutschland,On-site,Freelance,,Senior,English,Senior,,27.02.2026,https://www.freelancermap.de/projekt/senior-quality-assurance-engineer-m-w-d-2973140,2026-03-05T10:59:16.038555+00:00
14,QA Engineer | Germany,freelancermap,Electrical Package Manager AAS & Senior Lead Electrical Engineer für Bauprojekt in Dresden gesucht!,Freelancermap Client,Dresden Deutschland,On-site,Freelance,,"Senior, R, Lead",English,"Lead, Senior",,02.03.2026,https://www.freelancermap.de/projekt/electrical-package-manager-aas-und-senior-lead-electrical-engineer-fuer-bauprojekt-in-dresden-gesucht-2973787,2026-03-05T10:59:16.039035+00:00
