relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,freelancermap,IPv6 Network Architect Netzübergänge für eine Bundesbehörde,Freelancermap Client,Frankfurt Deutschland,On-site,Freelance,,"R, Architect",English,Architect,,22.07.2026,https://www.freelancermap.de/projekt/ipv6-network-architect-netzuebergaenge-fuer-eine-bundesbehoerde,2026-07-23T12:19:47.332220+00:00
14,Tester | Germany,freelancermap,Senior Odoo Consultant (Enterprise SaaS) | Langfristige Zusammenarbeit,Freelancermap Client,Mannheim Deutschland,On-site,Freelance,,"Consultant, Senior",English,"Consultant, Senior",,21.07.2026,https://www.freelancermap.de/projekt/senior-odoo-consultant-enterprise-saas-langfristige-zusammenarbeit,2026-07-23T12:19:47.332392+00:00
14,Tester | Germany,freelancermap,Senior AI Engineer für die Entwicklung eines AI-basierten Assessment-Tool,Freelancermap Client,Berlin Deutschland,On-site,Freelance,,"R, Senior",German,Senior,,28.06.2026,https://www.freelancermap.de/projekt/senior-ai-engineer-fuer-die-entwicklung-eines-ai-basierten-assessment-tool,2026-07-23T12:19:47.332751+00:00
14,Tester | Germany,freelancermap,MS-365- & Power-Automate-Experte für einmalige Fernwartungs-Einrichtung,Freelancermap Client,Germany,On-site,Freelance,,"R, Expert",English,Expert,,12:12,https://www.freelancermap.de/projekt/ms-365-und-power-automate-experte-fuer-einmalige-fernwartungs-einrichtung,2026-07-23T12:19:47.333144+00:00
14,Tester | Germany,freelancermap,Freelancer Microsoft 365 Consultant (m/w/d),Freelancermap Client,Lamerdingen Deutschland,On-site,Freelance,,"Freelancer, Consultant",English,"Consultant, Freelancer",,11:57,https://www.freelancermap.de/projekt/freelancer-microsoft-365-consultant-m-w-d,2026-07-23T12:19:47.333509+00:00
14,Tester | Germany,freelancermap,SAP SuccessFactors Berater / Entwickler (m/w/d) gesucht,Freelancermap Client,Deutschland Deutschland,On-site,Freelance,,Consultant,English,Consultant,,11:57,https://www.freelancermap.de/projekt/sap-successfactors-berater-entwickler-m-w-d-gesucht,2026-07-23T12:19:47.333721+00:00
14,Tester | Germany,freelancermap,Freelancer Indirect Procurement Business Analyst m/w/d,Freelancermap Client,München Deutschland,On-site,Freelance,,Freelancer,English,Freelancer,,11:48,https://www.freelancermap.de/projekt/freeelancer-indirect-procurement-business-analyst-m-w-d,2026-07-23T12:19:47.333909+00:00
14,Tester | Germany,freelancermap,#3386 Senior Entwickler Murex / Bank / Frankfurt/remote,Freelancermap Client,Frankfurt Deutschland,Remote,Freelance,,Senior,English,Senior,,11:39,https://www.freelancermap.de/projekt/3386-senior-entwickler-murex-bank-frankfurt-remote,2026-07-23T12:19:47.334199+00:00
14,Firmware Engineer | Germany,freelancermap,Senior SAP S/4HANA Developer (m/w/d),Freelancermap Client,Frankfurt am Main Deutschland,On-site,Freelance,,Senior,English,Senior,,12:27,https://www.freelancermap.de/projekt/senior-sap-s-4hana-developer-m-w-d,2026-07-23T12:27:51.385378+00:00
14,Firmware Engineer | Austria,freelancermap,Technischer Berater Kunststofftechnik & Systemintegration (m/w/d),Freelancermap Client,Raum Siegen Deutschland,On-site,Freelance,,Consultant,English,Consultant,,12:27,https://www.freelancermap.de/projekt/technischer-berater-kunststofftechnik-und-systemintegration-m-w-d,2026-07-23T12:28:08.688792+00:00
0,Tester | Germany,freelancermap,2D Motion Designer – Learning Content (m/w/d),Freelancermap Client,Berlin Deutschland,On-site,Freelance,,,English,,,09.07.2026,https://www.freelancermap.de/projekt/2d-motion-designer-learning-content-m-w-d,2026-07-23T12:19:47.332506+00:00
0,Tester | Germany,freelancermap,Erfahrener Project Documentation Engineer für internationalen Maschinen- und Anlagenbau,Freelancermap Client,Düsseldorf Deutschland,On-site,Freelance,,R,German,,,10:03,https://www.freelancermap.de/projekt/erfahrener-project-documentation-engineer-fuer-internationalen-maschinen-und-anlagenbau,2026-07-23T12:19:47.332633+00:00
0,Tester | Germany,freelancermap,SAP PMO Spezialisten (m/w/d) für kommende Kundenprojekte,Freelancermap Client,Deutschland Deutschland,On-site,Freelance,,R,English,,,12:17,https://www.freelancermap.de/projekt/sap-pmo-spezialisten-m-w-d-fuer-kommende-kundenprojekte,2026-07-23T12:19:47.332850+00:00
0,Tester | Germany,freelancermap,IT-Administrator SharePoint (m/w/d) 65-31987-M-CO,Freelancermap Client,München Deutschland,On-site,Freelance,,,English,,,12:17,https://www.freelancermap.de/projekt/it-administrator-sharepoint-m-w-d-65-31987-m-co,2026-07-23T12:19:47.332942+00:00
0,Tester | Germany,freelancermap,Network Security Administrator – Genua / Check Point / F5 (m/w/d),Freelancermap Client,Frankfurt Deutschland,On-site,Freelance,,,English,,,12:16,https://www.freelancermap.de/projekt/network-security-administrator-genua-check-point-f5-m-w-d,2026-07-23T12:19:47.333034+00:00
0,Tester | Germany,freelancermap,Bauingenieur Stahlbau/Infrastruktur (m/w/d),Freelancermap Client,Lehrte Deutschland,On-site,Freelance,,,English,,,12:10,https://www.freelancermap.de/projekt/bauingenieur-stahlbau-infrastruktur-m-w-d,2026-07-23T12:19:47.333240+00:00
0,Tester | Germany,freelancermap,Einkäufer für Lacksysteme (m/w/d),Freelancermap Client,D8 Deutschland,On-site,Freelance,,R,English,,,12:03,https://www.freelancermap.de/projekt/einkaeufer-fuer-lacksysteme-m-w-d,2026-07-23T12:19:47.333331+00:00
0,Tester | Germany,freelancermap,Projektleiter HKLS - Bauüberwachung / Projektabwicklung (m/w/d),Freelancermap Client,D7 Deutschland,On-site,Freelance,,Project Manager,English,,,12:03,https://www.freelancermap.de/projekt/projektleiter-hkls-bauueberwachung-projektabwicklung-m-w-d,2026-07-23T12:19:47.333417+00:00
0,Tester | Germany,freelancermap,SPS-Programmierer für Siemens S7 Simatic – Notstromanlagen & Retrofit,Freelancermap Client,Hamburg Frankfurt Deutschland,On-site,Freelance,,R,English,,,11:57,https://www.freelancermap.de/projekt/sps-programmierer-fuer-siemens-s7-simatic-notstromanlagen-und-retrofit,2026-07-23T12:19:47.333626+00:00
0,Tester | Germany,freelancermap,Test Automation Engineer (m/w/d) – AFRA-10780,Freelancermap Client,Berlin Deutschland,On-site,Freelance,Test Automation,,English,,,11:50,https://www.freelancermap.de/projekt/test-automation-engineer-m-w-d-afra-10780,2026-07-23T12:19:47.333813+00:00
0,Tester | Germany,freelancermap,SAP HCM Testanalyst (m/w/d) - ASAP - fulltime - remote / vor Ort,Freelancermap Client,remote Deutschland,Remote,Freelance,,,English,,,11:47,https://www.freelancermap.de/projekt/sap-hcm-testanalyst-m-w-d-asap-fulltime-remote-vor-ort,2026-07-23T12:19:47.334003+00:00
0,Tester | Germany,freelancermap,Software Test Automation Developer (m/w/d) / ANÜ,Freelancermap Client,Frankfurt am Main Deutschland,On-site,Freelance,Test Automation,,English,,,11:43,https://www.freelancermap.de/projekt/software-test-automation-developer-m-w-d-anue,2026-07-23T12:19:47.334105+00:00
0,Testingenieur | Austria,freelancermap,Sachbearbeiter Kreditorenbuchhaltung (m/w/d),Freelancermap Client,DE Deutschland,On-site,Freelance,,,English,,,12:23,https://www.freelancermap.de/projekt/sachbearbeiter-kreditorenbuchhaltung-m-w-d-3027282,2026-07-23T12:23:32.026983+00:00
0,Firmware Engineer | Remote,freelancermap,Sachbearbeiter Verlagsmanagement gesucht – Remote,VS Medien GmbH,None Deutschland,Remote,Freelance,,R,German,,,12:28,https://www.freelancermap.de/projekt/sachbearbeiter-verlagsmanagement-gesucht-remote,2026-07-23T12:28:41.232130+00:00
