relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,hays,SAP Consultant S/4HANA Migration Produktion (m/w/d),Hays Client,Hamburg,On-site,Contract,,Consultant,German,Consultant,,21.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-sap-consultant-s-4hana-migration-produktion-hamburg-878271/1,2026-05-21T12:54:11.507970+00:00
14,Tester | Germany,hays,Senior ICT Test Engineer (m/w/d),Hays Client,Bern,On-site,Contract,,Senior,German,Senior,,11.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-ict-test-engineer-bern-874021/1,2026-05-21T12:54:11.509204+00:00
14,Tester | Germany,hays,Energy Trading Senior Tester (Only Nearshore) (m/f/d),Hays Client,Remote,Remote,Contract,,Senior,English,Senior,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-energy-trading-senior-tester-only-nearshore-remote-872036/1,2026-05-21T12:54:11.509908+00:00
14,Tester | Germany,hays,Experte SAP Testing (m/w/d),Hays Client,Hybrid,Hybrid,Contract,Go,"Jira, Expert",German,Expert,,16.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-experte-sap-testing-hybrid-870000/1,2026-05-21T12:54:11.510371+00:00
14,QA Engineer | Germany,hays,Project Engineer - CAPEX (m/f/d),Hays Client,Visp,On-site,Contract,,Lead,English,Lead,,20.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-project-engineer-capex-visp-877914/1,2026-05-21T12:54:34.465187+00:00
14,QA Engineer | Germany,hays,C&Q Execution Engineer (m/w/d),Hays Client,Basel Land,On-site,Contract,C,"Lead, R, Associate",German,Lead,,20.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-c-q-execution-engineer-basel-land-877864/1,2026-05-21T12:54:34.465443+00:00
14,QA Engineer | Germany,hays,Lead Quality Engineer / Test Automation  (m/w/d),Hays Client,München,On-site,Contract,Test Automation,"Lead, R",German,Lead,,19.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-lead-quality-engineer-test-automation--muenchen-858642/1,2026-05-21T12:54:34.465683+00:00
14,QA Engineer | Germany,hays,Senior Backend Software Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,Java,"Microservices, Senior, Kubernetes, Mongodb, Spring Boot, Postgresql",German,Senior,,03.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-backend-software-engineer-hamburg-846394/1,2026-05-21T12:54:34.467101+00:00
14,Testingenieur | Switzerland,hays,Senior HiL Testingenieur (Motoren) (m/w/d),Hays Client,Friedrichshafen,On-site,Contract,Hil,Senior,German,Senior,,22.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-hil-testingenieur-motoren-friedrichshafen-871448/1,2026-05-21T12:56:44.240911+00:00
14,Test Automation | Germany,hays,Projektmanager Technik / Pentester  (m/w/d),Hays Client,München,On-site,Contract,,"R, Expert",German,Expert,,13.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-projektmanager-technik-pentester--muenchen-877325/1,2026-05-21T12:57:03.935001+00:00
14,Test Automation | Germany,hays,Cybersecurity Auditor / Consultant (m/w/d),Hays Client,München,On-site,Contract,,"Consultant, R",German,Consultant,,13.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-cybersecurity-auditor-consultant-muenchen-877327/1,2026-05-21T12:57:03.935231+00:00
14,Test Automation | Germany,hays,Senior Document Automation Specialist (Hypatos) (m/w/d),Hays Client,Remote,Remote,Contract,Go,"R, Jira, Senior",German,Senior,,08.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-document-automation-specialist-hypatos-remote-873733/1,2026-05-21T12:57:03.935676+00:00
14,Python Test | Germany,hays,Senior Credit Risk Manager (m/w/d),Hays Client,Stuttgart,On-site,Contract,,"R, Senior",German,Senior,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-credit-risk-manager-stuttgart-872585/1,2026-05-21T12:57:52.507379+00:00
14,Python Test | Germany,hays,Senior Python Entwickler (m/w/d),Hays Client,München,On-site,Contract,Python,"R, Fastapi, Senior",German,Senior,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-python-entwickler-muenchen-865759/1,2026-05-21T12:57:52.509614+00:00
14,Firmware Engineer | Germany,hays,Senior Embedded Security Engineer – AI & Edge Platforms (m/f/d),Hays Client,Gratkorn,On-site,Contract,Firmware,Senior,English,Senior,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-embedded-security-engineer--ai-edge-platforms-gratkorn-871424/1,2026-05-21T12:58:18.226190+00:00
0,Tester | Germany,hays,Projektmanager SAP Einführung (m/w/d),Hays Client,Leipzig,On-site,Contract,Go,,German,,,21.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-projektmanager-sap-einfuehrung-leipzig-878138/1,2026-05-21T12:54:11.508253+00:00
0,Tester | Germany,hays,Validierungsingenieur eBike Drive Unit (m/w/d),Hays Client,Kusterdingen,On-site,Contract,,,German,,,20.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-validierungsingenieur-ebike-drive-unit-kusterdingen-878107/1,2026-05-21T12:54:11.508496+00:00
0,Tester | Germany,hays,Softwareentwickler für Testautomatisierung  (m/w/d),Hays Client,Chemnitz,On-site,Contract,Test Automation,R,German,,,13.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwareentwickler-fuer-testautomatisierung--chemnitz-877306/1,2026-05-21T12:54:11.508727+00:00
0,Tester | Germany,hays,SAP Tester (m/w/d),Hays Client,Wien,On-site,Contract,,R,German,,,11.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-sap-tester-wien-874104/1,2026-05-21T12:54:11.508975+00:00
0,Tester | Germany,hays,Softwaretester für Steuergerätesoftware (m/w/d),Hays Client,Erlangen,On-site,Contract,Sil,R,German,,,08.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwaretester-fuer-steuergeraetesoftware-erlangen-873778/1,2026-05-21T12:54:11.509423+00:00
0,Tester | Germany,hays,Operativer Tester Funktionserprobung Gesamtmaschine (m/w/d),Hays Client,Region Koblenz,On-site,Contract,,R,German,,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-operativer-tester-funktionserprobung-gesamtmaschine-region-koblenz-872718/1,2026-05-21T12:54:11.509656+00:00
0,Tester | Germany,hays,RF/HF Testingenieur  (m/w/d),Hays Client,Backnang,On-site,Contract,,"R, Intern",German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-rf-hf-testingenieur--backnang-871417/1,2026-05-21T12:54:11.510147+00:00
0,Tester | Germany,hays,Software Test Engineer  (m/w/d),Hays Client,Gilching,On-site,Contract,,R,German,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer--gilching-860927/1,2026-05-21T12:54:11.510593+00:00
0,Tester | Germany,hays,Tester  (m/w/d),Hays Client,Kemnath,On-site,Contract,,R,German,,,08.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-tester--kemnath-869305/1,2026-05-21T12:54:11.510826+00:00
0,Tester | Germany,hays,Systemingenieur (m/w/d),Hays Client,Großraum Bonn,On-site,Contract,,,German,,,25.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-systemingenieur-grossraum-bonn-867591/1,2026-05-21T12:54:11.511061+00:00
0,Tester | Germany,hays,Multifunktionsoperator/Chemielaborant (m/w/d),Hays Client,Rotkreuz,On-site,Contract,,,German,,,24.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-multifunktionsoperator-chemielaborant-rotkreuz-867437/1,2026-05-21T12:54:11.511292+00:00
0,Tester | Germany,hays,BTV Getriebe eBike Systems  (m/w/d),Hays Client,Reutlingen,On-site,Contract,,R,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-btv-getriebe-ebike-systems--reutlingen-865651/1,2026-05-21T12:54:11.511513+00:00
0,QA Engineer | Germany,hays,Project Engineer (m/w/d),Hays Client,Singen,On-site,Contract,C,,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-project-engineer-singen-872232/1,2026-05-21T12:54:34.465928+00:00
0,QA Engineer | Germany,hays,Product Quality Engineer QC (m/w/d),Hays Client,Zug,On-site,Contract,,R,German,,,13.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-product-quality-engineer-qc-zug-869844/1,2026-05-21T12:54:34.466164+00:00
0,QA Engineer | Germany,hays,QA Engineer for Conversational AI and Test Automation (m/f/d),Hays Client,Vienna,Remote,Contract,Test Automation,,English,,,08.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-qa-engineer-for-conversational-ai-and-test-automation-vienna-869239/1,2026-05-21T12:54:34.466625+00:00
0,QA Engineer | Germany,hays,Devops Engineer (m/w/d),Hays Client,Kreis Unna,On-site,Contract,Java,"Git, Angular, Devops, Docker, Intern, Spring Boot",German,,,13.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-engineer-kreis-unna-861212/1,2026-05-21T12:54:34.466864+00:00
0,Test Engineer | Germany,hays,Product Cyber Security Engineer  (m/w/d),Hays Client,Ulm,On-site,Contract,Embedded Systems,R,German,,,21.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-product-cyber-security-engineer--ulm-878001/1,2026-05-21T12:55:00.567964+00:00
0,Test Engineer | Germany,hays,WERO Testautomatisierungs Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,"Jenkins, Test Automation","Appium, Jira, Gitlab, Junit",German,,,19.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-wero-testautomatisierungs-engineer-hamburg-877663/1,2026-05-21T12:55:00.568465+00:00
0,Test Engineer | Germany,hays,Cyber Security Engineer ASM SIEM (m/w/d),Hays Client,Frankfurt,On-site,Contract,,"Asm, R",German,,,18.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-cyber-security-engineer-asm-siem-frankfurt-877659/1,2026-05-21T12:55:00.568700+00:00
0,Test Engineer | Germany,hays,Resident Engineer (m/w/d),Hays Client,Brandenburg,On-site,Contract,,,German,,,15.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-resident-engineer-brandenburg-877374/1,2026-05-21T12:55:00.568940+00:00
0,Test Engineer | Germany,hays,Mechanical Design Engineer (m/w/d),Hays Client,Weilheim in Oberbayern,On-site,Contract,,R,German,,,13.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-mechanical-design-engineer-weilheim-in-oberbayern-877322/1,2026-05-21T12:55:00.569162+00:00
0,Test Engineer | Germany,hays,Microsoft 365 Security Engineer (m/w/d),Hays Client,München,On-site,Contract,,,German,,,06.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-microsoft-365-security-engineer-muenchen-869732/1,2026-05-21T12:55:00.569384+00:00
0,Test Engineer | Germany,hays,Release Train Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,,"Trainee, Kanban, Safe, Scrum",German,,,04.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-release-train-engineer-hamburg-872022/1,2026-05-21T12:55:00.569610+00:00
0,Test Engineer | Germany,hays,Test Engineer Bremssysteme (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-engineer-bremssysteme-erlangen-863233/1,2026-05-21T12:55:00.569844+00:00
0,Test Engineer | Germany,hays,Validation Test Engineer (m/w/d),Hays Client,Raunheim,On-site,Contract,,,German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-validation-test-engineer-raunheim-871596/1,2026-05-21T12:55:00.570074+00:00
