relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,gulp,Lead Test Connection Energy Data Management (m/f/d),GULP Client,Germany,Remote,Freelance,,Lead,English,Lead,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/716956cc0cc111f196d7a2d1b5394681,2026-02-25T11:27:24.012515+00:00
14,Tester | Germany,gulp,Test Manager SAP Cloud ALM ( CALM) (m/f/d),GULP Client,Germany,On-site,Freelance,"Integration Testing, Unit Testing",Regression Testing,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/d8235140080411f196d7a2d1b5394681,2026-02-25T11:27:24.013578+00:00
14,Tester | Germany,gulp,Senior Performance Tester - Linux (m/f/d),GULP Client,Germany,Remote,Freelance,,"Linux, Senior",English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/36e623ea013611f196d7a2d1b5394681,2026-02-25T11:27:24.014747+00:00
14,Tester | Germany,gulp,Content Expert (m/f/d) in,GULP Client,Germany,On-site,Freelance,,Expert,English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/5bed3eece47e11efb0e1762ed2f8ca94,2026-02-25T11:27:24.015697+00:00
14,QA Engineer | Germany,gulp,Senior IT Project Manager (m/f/d),GULP Client,"Location: Remote, Nürnberg",Remote,Freelance,,"Project Manager, Senior",English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/569bbf0e123111f196d7a2d1b5394681,2026-02-25T11:28:13.539204+00:00
14,QA Engineer | Germany,gulp,Lead Engineer Cisco (m/f/d),GULP Client,Germany,Remote,Freelance,,Lead,English,Lead,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/7ce6a5a811b311f196d7a2d1b5394681,2026-02-25T11:28:13.540708+00:00
14,Test Automation | Germany,gulp,DevOps Transformation Expert (m/f/d),GULP Client,"Location: Remote, D2",Remote,Freelance,,"Expert, Devops",English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/efd8361410b711f196d7a2d1b5394681,2026-02-25T11:30:44.358206+00:00
14,Test Automation | Germany,gulp,SAP Test Manager (m/f/d),GULP Client,Location: Düsseldorf,Remote,Freelance,,,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/698ca689b86aec35538cb035,2026-02-25T11:30:44.359606+00:00
14,Test Automation | Germany,gulp,SAP Test Manager (m/f/d),GULP Client,Location: Düsseldorf,Remote,Freelance,,,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/698ca688b86aec35538cb019,2026-02-25T11:30:44.360180+00:00
14,Test Automation | Germany,gulp,Senior Engineer for Photonic Module Characterization (m/f/d),GULP Client,Location: Stuttgart,On-site,Freelance,,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01224100,2026-02-25T11:30:44.362966+00:00
14,Python Developer | Germany,gulp,Senior Consultant (m/f/d),GULP Client,Location: Rhein-Main-Gebiet/Remote,Remote,Freelance,,"Consultant, Senior",English,"Consultant, Senior",,Recent,https://www.gulp.de/gulp2/g/projekte/extern/0f9e54f4123611f196d7a2d1b5394681,2026-02-25T11:31:35.784243+00:00
14,Python Developer | Germany,gulp,SAP FI Expert (m/f/d) | full-time | 90% remote!,GULP Client,"Location: Schwerin, Mecklenburg",Remote,Freelance,,Expert,English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01246218,2026-02-25T11:31:35.787726+00:00
14,Python Developer | Germany,gulp,Senior .NET FullstackDeveloper(m/f/d),GULP Client,Location: Berlin,Remote,Freelance,,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01245419,2026-02-25T11:31:35.788208+00:00
14,Python Developer | Germany,gulp,Senior Consultant (m/f/d),GULP Client,Location: Rhein-Main-Gebiet/Remote,Remote,Freelance,,"Consultant, Senior",English,"Consultant, Senior",,Recent,https://www.gulp.de/gulp2/g/projekte/extern/b18aa71611c011f196d7a2d1b5394681,2026-02-25T11:31:35.788749+00:00
14,Python Developer | Germany,gulp,EDI Integration Consultant (m/f/d),GULP Client,Location: Zülpich,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01245442,2026-02-25T11:31:35.790718+00:00
