relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
0,Python Developer | Germany,hays,Fullstack Developer(m/w/d),Hays Client,Dresden,On-site,Contract,,"R, Product Owner",,,,16.12.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-fullstack-developer-dresden-854294/1,2026-02-07T16:17:43.464771+00:00
0,Python Developer | Germany,hays,Energie Trading Developer (Nearshore)(m/f/d),Hays Client,remote,Remote,Contract,Can,,,,,20.11.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-energie-trading-developer-nearshore-remote-850232/1,2026-02-07T16:17:43.465155+00:00
0,Python Developer | Germany,hays,Software Developer Java(m/w/d),Hays Client,Niedersachsen,On-site,Contract,Java,R,,,,22.10.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-developer-java-niedersachsen-844951/1,2026-02-07T16:17:43.465343+00:00
0,Python Test | Germany,hays,Software Ingenieur für das Labor (LabVIEW)(m/w/d),Hays Client,Raum Köln,On-site,Contract,Can,R,,,,26.01.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-ingenieur-fuer-das-labor-labview-raum-koeln-858587/1,2026-02-07T16:17:59.825391+00:00
0,Python Test | Germany,hays,Entwicklungsingenieur Hochvolt-Batterien Validierung Module(m/w/d),Hays Client,Nürnberg,On-site,Contract,,,German,,,08.01.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-hochvolt-batterien-validierung-module-nuernberg-855868/1,2026-02-07T16:17:59.825590+00:00
0,Python Test | Germany,hays,Prüffeldingenieur - ePropulsion(m/w/d),Hays Client,Nürnberg,On-site,Contract,,R,,,,08.01.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-prueffeldingenieur-epropulsion-nuernberg-855886/1,2026-02-07T16:17:59.825787+00:00
0,Python Test | Germany,hays,Entwicklungsingenieur Gesamtfahrzeugperformance Motorsport(m/w/d),Hays Client,Weissach,On-site,Contract,C,Data Science,,,,22.12.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-gesamtfahrzeugperformance-motorsport-weissach-828561/1,2026-02-07T16:17:59.826183+00:00
0,Python Test | Germany,hays,Credit Risk Specialist(m/w/d),Hays Client,Stuttgart,On-site,Contract,,"R, Specialist",,,,17.11.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-credit-risk-specialist-stuttgart-849578/1,2026-02-07T16:17:59.827307+00:00
0,Python Test | Germany,hays,Softwareentwickler Interface(m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,,,,,31.10.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwareentwickler-interface-schleswig-holstein-846864/1,2026-02-07T16:17:59.827871+00:00
0,Python Test | Germany,hays,Ingenieur Elektrotechnik Schwerpunkt Automatisierung(m/w/d),Hays Client,Hessen,On-site,Contract,,R,,,,29.10.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-elektrotechnik-schwerpunkt-automatisierung-hessen-846480/1,2026-02-07T16:17:59.828055+00:00
0,Python Test | Germany,hays,Datenbankadministrator(m/w/d),Hays Client,Kirchdorf,On-site,Contract,"Python, Java, C","Golang, C#, Sql, Mysql, Postgresql",,,,24.09.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-datenbankadministrator-kirchdorf-840171/1,2026-02-07T16:17:59.828240+00:00
0,Python Test | Germany,hays,Energy Trader(m/w/d),Hays Client,Bremerhaven,On-site,Contract,,,,,,22.09.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-energy-trader--bremerhaven-840947/1,2026-02-07T16:17:59.828423+00:00
0,Firmware Engineer | Germany,hays,Hardware Design Engineer(m/w/d),Hays Client,Nürnberg,On-site,Contract,Firmware,R,,,,04.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hardware-design-engineer-nuernberg-859548/1,2026-02-07T16:18:17.479161+00:00
0,Tester | Germany,solcom,Bau­über­wa­cher Tief­bau (m/w/d),SOLCOM Client,"D9, Meiningen/Pfersdorf",On-site,freiberuflich,,,,,,Start: April 2026 / Mai 2026,https://www.solcom.de/de/projektportal/projektangebote/bauueberwacher-tiefbau-m-w-d-104160,2026-02-07T16:19:43.319882+00:00
0,Tester | Germany,solcom,SAP Busi­ness Ana­lyst (m/w/d),SOLCOM Client,"Remote, München",Remote,freiberuflich,,,,,,Start: 23.06.2026,https://www.solcom.de/de/projektportal/projektangebote/sap-business-analyst-m-w-d-104154,2026-02-07T16:19:43.320072+00:00
0,Tester | Germany,solcom,Prü­fer zur QA/QC-Un­ter­stüt­zung (m/w/d),SOLCOM Client,D7,On-site,freiberuflich,,,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/pruefer-zur-qa-qc-unterstuetzung-m-w-d-104151,2026-02-07T16:19:43.320228+00:00
0,Tester | Germany,solcom,Em­bed­ded SW Test Ma­na­ger TCP/IP (m/w/d),SOLCOM Client,"CH, Kanton Zürich",On-site,freiberuflich,,,,,,Start: 01.03.2026,https://www.solcom.de/de/projektportal/projektangebote/embedded-sw-test-manager-tcp-ip-m-w-d-104100,2026-02-07T16:19:43.320374+00:00
0,Tester | Germany,solcom,Lab Equip­ment In­te­gra­ti­on Con­sul­ting and Im­ple­men­ta­ti­on (m/w/d),SOLCOM Client,"Remote, Darmstadt",Remote,freiberuflich,,,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/lab-equipment-integration-consulting-and-implementation-m-w-d-104094,2026-02-07T16:19:43.320521+00:00
0,Tester | Germany,solcom,Se­ni­or Per­for­mance Tes­ter - Linux (m/w/d),SOLCOM Client,Remote,Remote,freiberuflich,,Linux,,,,Start: März 2026,https://www.solcom.de/de/projektportal/projektangebote/senior-performance-tester-linux-m-w-d-104090,2026-02-07T16:19:43.320666+00:00
0,Tester | Germany,solcom,Test­ko­or­di­na­tor für TAP (m/w/d),SOLCOM Client,"D1, Schwerin",On-site,freiberuflich,,R,,,,Start: 15.03.2026,https://www.solcom.de/de/projektportal/projektangebote/testkoordinator-fuer-grossprojekt-m-w-d-104084,2026-02-07T16:19:43.320865+00:00
0,Tester | Germany,solcom,CE-Ko­or­di­na­tor (m/w/d),SOLCOM Client,D7,On-site,freiberuflich,,,,,,Start: ASAP,https://www.solcom.de/de/projektportal/projektangebote/ce-koordinator-m-w-d-104059,2026-02-07T16:19:43.321020+00:00
0,Tester | Germany,solcom,Ex­per­te SAP-Be­rech­ti­gun­gen mit SIVIS Web Ma­na­ger (m/w/d),SOLCOM Client,Remote,Remote,freiberuflich,,,,,,Start: März 2026,https://www.solcom.de/de/projektportal/projektangebote/experte-sap-berechtigungen-mit-sivis-web-manager-m-w-d-103993,2026-02-07T16:19:43.321164+00:00
0,Tester | Germany,solcom,Bau­über­wa­cher Spe­zi­al­tief­bau (m/w/d),SOLCOM Client,"D8, München",On-site,freiberuflich,,,,,,Start: 15.02.2026,https://www.solcom.de/de/projektportal/projektangebote/bauueberwacher-spezialtiefbau-m-w-d-103970,2026-02-07T16:19:43.321304+00:00
0,Tester | Germany,solcom,Em­bed­ded Soft­ware-Tes­ter (m/w/d),SOLCOM Client,D7,On-site,freiberuflich,,,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/embedded-software-tester-m-w-d-103881,2026-02-07T16:19:43.321453+00:00
0,Tester | Germany,solcom,Ex­pert Au­to­ma­ti­on Spe­cia­list (m/w/d),SOLCOM Client,"D7, Remote/Großraum Stuttgart",Remote,freiberuflich,,,,,,Start: 01.03.2026,https://www.solcom.de/de/projektportal/projektangebote/expert-automation-specialist-m-w-d-103829,2026-02-07T16:19:43.321598+00:00
0,Tester | Germany,solcom,Se­ni­or Au­to­ma­ti­on Spe­cia­list (m/w/d),SOLCOM Client,"D7, Remote/Großraum Stuttgart",Remote,freiberuflich,,,,,,Start: 01.03.2026,https://www.solcom.de/de/projektportal/projektangebote/senior-automation-specialist-m-w-d-103826,2026-02-07T16:19:43.321756+00:00
0,Tester | Germany,solcom,SAP Test­ma­na­ger für eine S/4 Hana Mi­gra­ti­on (m/w/d),SOLCOM Client,"D7, Remote",Remote,freiberuflich,,R,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/sap-testmanager-fuer-eine-s-4-hana-migration-m-w-d-103563,2026-02-07T16:19:43.321893+00:00
0,QA Engineer | Germany,solcom,Se­ni­or QA En­gi­neer (m/w/d),SOLCOM Client,Remote,Remote,freiberuflich,,,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/senior-qa-engineer-m-w-d-104145,2026-02-07T16:20:27.317540+00:00
0,QA Engineer | Germany,solcom,Qua­li­ty Ma­na­ger - Ma­ri­ne / Schiff­bau (m/w/d),SOLCOM Client,"D2, GR Bremen",On-site,freiberuflich,,,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/quality-manager-marine-schiffbau-m-w-d-103733,2026-02-07T16:20:27.317878+00:00
0,Test Engineer | Germany,solcom,Sys­tem En­gi­neer Ma­ri­ne Sys­te­me (Na­vi­ga­ti­on / Kom­mu­ni­ka­ti­on / Com­bat) (m/w/d),SOLCOM Client,D2,On-site,freiberuflich,,,,,,Start: 16.02.2026,https://www.solcom.de/de/projektportal/projektangebote/system-engineer-marine-systeme-navigation-kommunikation-combat-m-w-d-104162,2026-02-07T16:21:13.037211+00:00
0,Test Engineer | Germany,solcom,Au­to­mo­ti­ve Sys­tem Test En­gi­neer (m/w/d),SOLCOM Client,D7,On-site,freiberuflich,,,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/automotive-system-test-engineer-m-w-d-104143,2026-02-07T16:21:13.037529+00:00
0,Test Engineer | Germany,solcom,Re­si­dent En­gi­neer (Teil­zeit/part time 80%) (m/w/d),SOLCOM Client,International,On-site,freiberuflich,,,,,,Start: 01.04.2026,https://www.solcom.de/de/projektportal/projektangebote/resident-engineer-m-w-d-104064,2026-02-07T16:21:13.037669+00:00
0,Test Engineer | Germany,solcom,HPC Sys­tem/Soft­ware En­gi­neer (m/w/d),SOLCOM Client,"Remote, D4",Remote,freiberuflich,,,,,,Start: 15.02.2026,https://www.solcom.de/de/projektportal/projektangebote/hpc-system-software-engineer-m-w-d-104024,2026-02-07T16:21:13.037825+00:00
0,Test Engineer | Germany,solcom,Elec­tri­cal En­gi­neer Au­to­no­mous Dri­ving Sys­tems - Zuken E3 (m/w/d),SOLCOM Client,"International, Niederlande",On-site,freiberuflich,,,,,,Start: 16.02.2026,https://www.solcom.de/de/projektportal/projektangebote/electrical-engineer-autonomous-driving-systems-zuken-e3-m-w-d-103941,2026-02-07T16:21:13.037981+00:00
0,Test Engineer | Germany,solcom,Se­ni­or Em­bed­ded Com­mu­ni­ca­ti­ons En­gi­neer (LDACS / C/C++ / ARM) (m/w/d),SOLCOM Client,Remote,Remote,freiberuflich,"C++, Arm, C",,,,,Start: 15.02.2026,https://www.solcom.de/de/projektportal/projektangebote/senior-embedded-communications-engineer-ldacs-c-c-arm-m-w-d-103928,2026-02-07T16:21:13.038122+00:00
0,Test Engineer | Germany,solcom,Test En­gi­neer ICT (m/w/d),SOLCOM Client,D4,On-site,freiberuflich,,,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/test-engineer-ict-m-w-d-103885,2026-02-07T16:21:13.038393+00:00
0,Test Engineer | Germany,solcom,IT/OT-Daten- und Au­to­ma­ti­sie­rungs­spe­zia­list für ARC / eOEE-In­te­gra­ti­on (m/w/d),SOLCOM Client,"D6, Frankfurt am Main",On-site,freiberuflich,,R,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/it-ot-daten-und-automatisierungsspezialist-fuer-arc-eoee-integration-m-w-d-103862,2026-02-07T16:21:13.038530+00:00
0,Test Engineer | Germany,solcom,Se­ni­or Busi­ness Ana­lyst (m/w/d),SOLCOM Client,"CH, Remote",Remote,freiberuflich,,,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/senior-business-analyst-m-w-d-103583,2026-02-07T16:21:13.038825+00:00
0,Testingenieur | Germany,solcom,Soft­ware­ent­wick­ler- Da­ten­er­fas­sungs­soft­ware für Prüf­stän­de (m/w/d),SOLCOM Client,Deutschland,On-site,freiberuflich,,R,German,,,Start: 01.03.2026,https://www.solcom.de/de/projektportal/projektangebote/softwareentwickler-datenerfassungssoftware-fuer-pruefstaende-m-w-d-103986,2026-02-07T16:21:57.584526+00:00
0,Testingenieur | Germany,solcom,Soft­ware-/Sys­tem Tes­t­in­ge­nieur (m/w/d),SOLCOM Client,"D8, remote",Remote,freiberuflich,,,,,,Start: asap / 01.03.2026,https://www.solcom.de/de/projektportal/projektangebote/software-system-testingenieur-m-w-d-103932,2026-02-07T16:21:57.584770+00:00
0,Test Automation | Germany,solcom,Ser­vice­Now Plat­form Ar­chi­tect (m/w/d),SOLCOM Client,"D4, remote",Remote,freiberuflich,,,,,,Start: asap,https://www.solcom.de/de/projektportal/projektangebote/servicenow-platform-architect-m-w-d-103942,2026-02-07T16:22:38.981974+00:00
0,Python Test | Germany,solcom,Mess­tech­nik­in­ge­nieur Optik (m/w/d),SOLCOM Client,"D8, Bodensee Region",On-site,freiberuflich,,,,,,Start: März 2026,https://www.solcom.de/de/projektportal/projektangebote/messtechnikingenieur-optik-m-w-d-103580,2026-02-07T16:25:17.968168+00:00
86,Testingenieur | Poland,linkedin,Senior Test Engineer,Intellias,"Cracow, Małopolskie, Poland",On-site,Full-time,,Senior,,Senior,,1 day ago,https://pl.linkedin.com/jobs/view/senior-test-engineer-at-intellias-4359889255,2026-02-07T16:13:34.701895+00:00
86,Firmware Engineer | Czech Republic,linkedin,Senior Software Engineer,Microsoft,Dominican Republic,On-site,Full-time,,Senior,,Senior,,1 week ago,https://do.linkedin.com/jobs/view/senior-software-engineer-at-microsoft-4367912659,2026-02-07T16:15:01.303544+00:00
66,QA Engineer | Remote,linkedin,QA Engineer,Porsche Digital Croatia,"Zagreb, Croatia",On-site,Full-time,,,,,,4 days ago,https://hr.linkedin.com/jobs/view/qa-engineer-at-porsche-digital-croatia-4368682384,2026-02-07T16:12:42.782694+00:00
66,QA Engineer | USA,linkedin,Audio QA Engineer,Apple,"Cupertino, CA",On-site,Full-time,,,,,,4 days ago,https://www.linkedin.com/jobs/view/audio-qa-engineer-at-apple-4368406180,2026-02-07T16:12:52.586611+00:00
66,Testingenieur | Poland,linkedin,Test Engineer (Android experience required),Intellias,"Cracow, Małopolskie, Poland",On-site,Full-time,,,,,,1 week ago,https://pl.linkedin.com/jobs/view/test-engineer-android-experience-required-at-intellias-4366353203,2026-02-07T16:13:34.701611+00:00
66,Python Test | USA,linkedin,QA Test Automation Engineer,Apple,"San Diego, CA",On-site,Full-time,Test Automation,,,,,3 weeks ago,https://www.linkedin.com/jobs/view/qa-test-automation-engineer-at-apple-4360065049,2026-02-07T16:14:44.109225+00:00
66,Firmware Engineer | Germany,linkedin,Embedded-Softwareentwickler (m/w/d),AMAZONEN-WERKE H. DREYER SE & Co. KG,"Hasbergen, Lower Saxony, Germany",On-site,Full-time,,,German,,,3 weeks ago,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-d-at-amazonen-werke-h-dreyer-se-co-kg-4352830595,2026-02-07T16:14:48.979830+00:00
66,Firmware Engineer | Austria,linkedin,"Software Development Engineer, Firmware",Apple,"Linz, Upper Austria, Austria",On-site,Full-time,Firmware,,,,,2 days ago,https://at.linkedin.com/jobs/view/software-development-engineer-firmware-at-apple-4369118407,2026-02-07T16:14:51.380262+00:00
66,Firmware Engineer | Remote,linkedin,Embedded Software Engineer,Apple,"Cupertino, CA",On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-apple-4365911923,2026-02-07T16:14:56.503947+00:00
66,Firmware Engineer | Remote,linkedin,Software Development Engineer,Apple,"Cupertino, CA",On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/software-development-engineer-at-apple-4367022334,2026-02-07T16:14:56.504079+00:00
66,Firmware Engineer | Czech Republic,linkedin,Software Engineer - Backend,Microsoft,Dominican Republic,On-site,Full-time,,,,,,1 week ago,https://do.linkedin.com/jobs/view/software-engineer-backend-at-microsoft-4366724980,2026-02-07T16:15:01.303117+00:00
66,Firmware Engineer | Czech Republic,linkedin,Software Engineer II,Microsoft,Dominican Republic,On-site,Full-time,,,,,,5 days ago,https://do.linkedin.com/jobs/view/software-engineer-ii-at-microsoft-4368183682,2026-02-07T16:15:01.304098+00:00
66,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Apple,"Sunnyvale, CA",On-site,Full-time,,,,,,3 weeks ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-apple-4360045063,2026-02-07T16:15:06.376060+00:00
66,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Apple,"Cupertino, CA",On-site,Full-time,,,,,,3 weeks ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-apple-4359225274,2026-02-07T16:15:06.376220+00:00
66,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Apple,"Cupertino, CA",On-site,Full-time,,,,,,3 weeks ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-apple-4359265180,2026-02-07T16:15:06.376358+00:00
66,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Apple,"Cupertino, CA",On-site,Full-time,,,,,,3 weeks ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-apple-4359205382,2026-02-07T16:15:06.377332+00:00
33,Tester | Switzerland,linkedin,Senior Test Engineer – Semi-conducteurs,OLM Consultants,"Neuchâtel, Switzerland",On-site,Full-time,,Senior,,"Senior, Consultant",,2 weeks ago,https://ch.linkedin.com/jobs/view/senior-test-engineer-%E2%80%93-semi-conducteurs-at-olm-consultants-4360880867,2026-02-07T16:12:17.925496+00:00
20,Tester | Germany,linkedin,QA Manager / Software Tester (all genders),JAKALA,"Hamburg, Germany",On-site,Full-time,Selenium,"Product Owner, R, Appium",German,Expert,,1 week ago,https://de.linkedin.com/jobs/view/qa-manager-software-tester-all-genders-at-jakala-4337712341,2026-02-07T16:12:13.143402+00:00
20,Tester | Germany,linkedin,Quality Assurance Tester (m/f/d),TeleClinic,"Munich, Bavaria, Germany",On-site,Full-time,,"Sql, Datadog, Regression Testing, Jira, Confluence","German, English",Lead,,1 day ago,https://de.linkedin.com/jobs/view/quality-assurance-tester-m-f-d-at-teleclinic-4369519951,2026-02-07T16:12:13.143673+00:00
20,Tester | Germany,linkedin,Test Engineer,Design Consulting GmbH,"Gaimersheim, Bavaria, Germany",On-site,Full-time,,Specialist,"German, English",Lead,,2 weeks ago,https://de.linkedin.com/jobs/view/test-engineer-at-design-consulting-gmbh-4353864613,2026-02-07T16:12:13.143806+00:00
20,Tester | Switzerland,linkedin,Test Automation Engineer,MGI Consultants,"Geneva, Switzerland",On-site,Full-time,Test Automation,,,Consultant,,5 days ago,https://ch.linkedin.com/jobs/view/test-automation-engineer-at-mgi-consultants-4368014506,2026-02-07T16:12:17.925086+00:00
20,Tester | Switzerland,linkedin,Senior Avionics Test Engineer,Destinus,"Payerne, Vaud, Switzerland",On-site,Full-time,,Senior,,Senior,,3 days ago,https://ch.linkedin.com/jobs/view/senior-avionics-test-engineer-at-destinus-4368812994,2026-02-07T16:12:17.925779+00:00
20,Tester | Remote,linkedin,Tester,KONE,"Riyadh, Riyadh, Saudi Arabia",On-site,Full-time,,"Consultant, Safe",English,Consultant,,1 day ago,https://sa.linkedin.com/jobs/view/tester-at-kone-4361673516,2026-02-07T16:12:20.618725+00:00
20,Tester | Slovakia,linkedin,Senior Quality Assurance Tester,Avenga,"Bratislava, Slovakia",On-site,Full-time,,Senior,,Senior,,2 days ago,https://sk.linkedin.com/jobs/view/senior-quality-assurance-tester-at-avenga-4359843321,2026-02-07T16:12:23.025807+00:00
20,QA Engineer | Germany,linkedin,Senior Quality Assurance Engineer (m/f/d),Ververica | Original creators of Apache Flink®,"Frankfurt am Main, Hesse, Germany",On-site,Full-time,,"Senior, Apache",German,Senior,,1 week ago,https://de.linkedin.com/jobs/view/senior-quality-assurance-engineer-m-f-d-at-ververica-original-creators-of-apache-flink%C2%AE-4356821112,2026-02-07T16:12:35.426165+00:00
20,QA Engineer | Czech Republic,linkedin,Senior Software Quality Assurance Engineer,GBH,Dominican Republic,On-site,Full-time,,Senior,,Senior,,1 week ago,https://do.linkedin.com/jobs/view/senior-software-quality-assurance-engineer-at-gbh-4364312820,2026-02-07T16:12:47.547103+00:00
20,QA Engineer | United Kingdom,linkedin,Senior QA Engineer,Swap,United Kingdom,On-site,Full-time,,Senior,,Senior,,2 weeks ago,https://uk.linkedin.com/jobs/view/senior-qa-engineer-at-swap-4365091412,2026-02-07T16:12:54.983114+00:00
20,Testingenieur | Switzerland,linkedin,Senior Testingenieur:in,Coopers Group AG,"Zollikofen, Berne, Switzerland",On-site,Full-time,,Senior,,Senior,,4 days ago,https://ch.linkedin.com/jobs/view/senior-testingenieur-in-at-coopers-group-ag-4357558255,2026-02-07T16:13:24.845058+00:00
20,Testingenieur | Slovakia,linkedin,Application Engineer ( Junior - Senior),Optotune,"Trnava, Trnava Region, Slovakia",On-site,Full-time,,"Senior, Junior",,Senior,,8 hours ago,https://sk.linkedin.com/jobs/view/application-engineer-junior-senior-at-optotune-4361781454,2026-02-07T16:13:29.890593+00:00
20,Test Automation | Germany,linkedin,Senior Tester (w/m/d),inasys,"Sankt Augustin, North Rhine-Westphalia, Germany",On-site,Full-time,,Senior,German,Senior,,2 weeks ago,https://de.linkedin.com/jobs/view/senior-tester-w-m-d-at-inasys-4360942637,2026-02-07T16:13:42.212217+00:00
20,Test Automation | Switzerland,linkedin,Team Lead Quality Assurance (m/w/d) 80-100%,selekt,Lucerne Metropolitan Area,On-site,Full-time,,"Lead, Team Lead",,Lead,,1 week ago,https://ch.linkedin.com/jobs/view/team-lead-quality-assurance-m-w-d-80-100%25-at-selekt-4367934120,2026-02-07T16:13:46.980974+00:00
20,Test Automation | Switzerland,linkedin,Test Manager,TechFirm Information Systems,"Geneva, Switzerland",On-site,Full-time,,,,Test Manager,,1 week ago,https://ch.linkedin.com/jobs/view/test-manager-at-techfirm-information-systems-4361110838,2026-02-07T16:13:46.981395+00:00
20,Test Automation | Switzerland,linkedin,Senior AI/ML Platform Engineer,IMTF - Excellence in RegTech Solutions,"Zurich, Zurich, Switzerland",On-site,Full-time,,Senior,,Senior,,5 days ago,https://ch.linkedin.com/jobs/view/senior-ai-ml-platform-engineer-at-imtf-excellence-in-regtech-solutions-4368300937,2026-02-07T16:13:46.981809+00:00
20,Test Automation | Switzerland,linkedin,Senior Quality Analyst,RBW Consulting,"Lachen, Schwyz, Switzerland",On-site,Full-time,,Senior,,Senior,,3 weeks ago,https://ch.linkedin.com/jobs/view/senior-quality-analyst-at-rbw-consulting-4353430000,2026-02-07T16:13:46.981966+00:00
20,Test Automation | Remote,linkedin,Lead QA Specialist,Deloitte,"Birkirkara, Malta",On-site,Full-time,,"Specialist, Lead",,Lead,,1 day ago,https://mt.linkedin.com/jobs/view/lead-qa-specialist-at-deloitte-4369767582,2026-02-07T16:13:49.603400+00:00
20,Test Automation | Czech Republic,linkedin,Senior QA Specialist,Launchpad Technologies Inc.,Dominican Republic,On-site,Full-time,,"Specialist, Senior",,Senior,,3 days ago,https://do.linkedin.com/jobs/view/senior-qa-specialist-at-launchpad-technologies-inc-4368800745,2026-02-07T16:13:54.411535+00:00
20,Test Automation | Poland,linkedin,Senior QA Engineer - Mobile App (f/m/n),InPost,"Cracow, Małopolskie, Poland",On-site,Full-time,,Senior,,Senior,,5 days ago,https://pl.linkedin.com/jobs/view/senior-qa-engineer-mobile-app-f-m-n-at-inpost-4357552019,2026-02-07T16:13:56.896651+00:00
20,Test Automation | Poland,linkedin,Senior Software Quality Engineer,RemotePass,Poland,Remote,Full-time,,Senior,,Senior,,3 days ago,https://pl.linkedin.com/jobs/view/senior-software-quality-engineer-at-remotepass-4369063041,2026-02-07T16:13:56.897781+00:00
20,Test Automation | United Kingdom,linkedin,Test Lead,Legal & General,"Cardiff, Wales, United Kingdom",On-site,Full-time,,Lead,,Lead,,3 days ago,https://uk.linkedin.com/jobs/view/test-lead-at-legal-general-4369217528,2026-02-07T16:14:02.165204+00:00
20,Test Automation | United Kingdom,linkedin,Senior Quality Assurance Engineer,MQube,"Leeds, England, United Kingdom",On-site,Full-time,,Senior,,Senior,,3 weeks ago,https://uk.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-mqube-4361570403,2026-02-07T16:14:02.165617+00:00
20,Test Automation | United Kingdom,linkedin,Senior QA Automation Engineer,shangang Keji Industrial CO LTD,"Leicester, England, United Kingdom",On-site,Full-time,,Senior,,Senior,,3 days ago,https://uk.linkedin.com/jobs/view/senior-qa-automation-engineer-at-shangang-keji-industrial-co-ltd-4368800526,2026-02-07T16:14:02.166023+00:00
20,Python Developer | Austria,linkedin,Full Stack Software Engineer - in Wien,Instaffo,"Vienna, Vienna, Austria",On-site,Full-time,,,,Staff,,1 week ago,https://at.linkedin.com/jobs/view/full-stack-software-engineer-in-wien-at-instaffo-4366283171,2026-02-07T16:14:06.954214+00:00
20,Python Developer | Switzerland,linkedin,Lead Full-Stack Engineer,Jobgether,Switzerland,On-site,Full-time,,Lead,,Lead,,4 days ago,https://ch.linkedin.com/jobs/view/lead-full-stack-engineer-at-jobgether-4368495931,2026-02-07T16:14:09.340925+00:00
20,Python Developer | Slovakia,linkedin,Senior Python-Entwickler (m/w/d),Deutsche Telekom,"Košice-Juh, Kosice, Slovakia",On-site,Full-time,Python,Senior,German,Senior,,6 days ago,https://sk.linkedin.com/jobs/view/senior-python-entwickler-m-w-d-at-deutsche-telekom-4367990847,2026-02-07T16:14:14.416539+00:00
20,Python Developer | Poland,linkedin,Senior Python Engineer,Bonapolia,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,Senior,,Senior,,3 days ago,https://pl.linkedin.com/jobs/view/senior-python-engineer-at-bonapolia-4368503044,2026-02-07T16:14:19.274633+00:00
20,Python Test | Switzerland,linkedin,Senior AI/ML Platform Engineer,IMTF - Excellence in RegTech Solutions,"Givisiez, Fribourg, Switzerland",On-site,Full-time,,Senior,,Senior,,5 days ago,https://ch.linkedin.com/jobs/view/senior-ai-ml-platform-engineer-at-imtf-excellence-in-regtech-solutions-4368313376,2026-02-07T16:14:31.535217+00:00
20,Python Test | Switzerland,linkedin,Senior Product Test Engineer - Semiconductors - SWISS,Gramian Consulting,"Bern, Berne, Switzerland",On-site,Full-time,,Senior,,Senior,,3 weeks ago,https://ch.linkedin.com/jobs/view/senior-product-test-engineer-semiconductors-swiss-at-gramian-consulting-4359787587,2026-02-07T16:14:31.535757+00:00
20,Python Test | Czech Republic,linkedin,Senior SDET,Perform,Dominican Republic,On-site,Full-time,,Senior,,Senior,,1 week ago,https://do.linkedin.com/jobs/view/senior-sdet-at-perform-4344131612,2026-02-07T16:14:39.001886+00:00
20,Python Test | USA,linkedin,Quality Assurance Engineer,Scion Staffing,"Dallas, TX",On-site,Full-time,,,,Staff,,2 days ago,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-scion-staffing-4368783732,2026-02-07T16:14:44.109487+00:00
20,Python Test | United Kingdom,linkedin,Senior Quality Assurance Engineer,G.Digital,"East Midlands, England, United Kingdom",On-site,Full-time,,Senior,,Senior,,1 week ago,https://uk.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-g-digital-4367453313,2026-02-07T16:14:46.593627+00:00
