relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Tester / Inbetriebnehmer Automotive (m/w/d),FERCHAU,Wolfs­burg Deut­sch­land,Hybrid,Full-time,Can,"R, Expert, Canoe",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/454972/tester-inbetriebnehmer-automotive,2026-02-13T12:03:30.430181+00:00
14,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Kiel Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/444385/softwaretester,2026-02-13T12:03:30.432665+00:00
14,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/398671/softwaretester,2026-02-13T12:03:30.433317+00:00
14,Tester | Germany,ferchau,Software Tester (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,"C, Java, Python","Kanban, Agile, Scrum, C#, Jira, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/446824/software-tester,2026-02-13T12:03:30.434147+00:00
14,Tester | Germany,ferchau,Software Tester (m/w/d),FERCHAU,Ingol­stadt Deut­sch­land,Remote,Full-time,"Ci/Cd, Java, Jenkins, Python, Shell","Groovy, Jira, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/489502/software-tester,2026-02-13T12:03:30.436560+00:00
14,QA Engineer | Germany,ferchau,(Lead) Test Automation Engineer - .NET / C# (m/f/d),FERCHAU,Wrocław Poland,Remote,Full-time,"C, Ci/Cd, Test Automation","Lead, Git, Jira, Azure, Linux, Docker, C#, Devops",English,Lead,,Recent,https://touch.ferchau.com/de/de/job/484519/lead-test-automation-engineer-net-c,2026-02-13T12:03:39.196205+00:00
14,QA Engineer | Germany,ferchau,Software Quality Engineer (m/w/d),FERCHAU,Frank­furt am Main Deut­sch­land,Hybrid,Full-time,"Ci/Cd, Java","Kanban, Cucumber, Scrum, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/443530/software-quality-engineer,2026-02-13T12:03:39.196919+00:00
14,QA Engineer | Germany,ferchau,Projektqualitätsprüfer (m/w/d) für AIRBUS,FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/491323/projektqualitaetspruefer-fuer-airbus,2026-02-13T12:03:39.202517+00:00
14,Test Engineer | Germany,ferchau,Testingenieur Elektrotechnik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/242196/testingenieur-elektrotechnik,2026-02-13T12:03:49.349707+00:00
14,Test Engineer | Germany,ferchau,Softwaretester / Software Test Engineer (m/w/d),FERCHAU,Frei­burg im Breisgau Deut­sch­land,Vor Ort,Full-time,"C, Java, Python","Kanban, Git, Scrum, C#, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/133507/softwaretester-software-test-engineer,2026-02-13T12:03:49.352437+00:00
14,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,"C, C++, Python","R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/493645/system-test-engineer,2026-02-13T12:03:49.353684+00:00
14,Test Engineer | Germany,ferchau,Sales Manager (m/w/d) / Sales Engineer (m/w/d),FERCHAU,Rostock Deut­sch­land,Hybrid,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/426313/sales-manager-sales-engineer,2026-02-13T12:03:49.354554+00:00
14,Test Engineer | Germany,ferchau,FPGA Test Engineer (m/w/d),FERCHAU,Linden­berg im Allgäu Deut­sch­land,Hybrid,Full-time,,"R, Expert, Fpga, Vhdl",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/472201/fpga-test-engineer,2026-02-13T12:03:49.355506+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Elektronik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/349012/testingenieur-elektronik,2026-02-13T12:03:58.554864+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Medizintechnik (m/w/d),FERCHAU,Mann­heim Deut­sch­land,Hybrid,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/243886/testingenieur-medizintechnik,2026-02-13T12:03:58.557262+00:00
14,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Vor Ort,Full-time,"Can, Hil, Python","R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/334791/testingenieur,2026-02-13T12:03:58.557932+00:00
14,Testingenieur | Germany,ferchau,Testingenieur alternative Antriebe (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/485857/testingenieur-alternative-antriebe,2026-02-13T12:03:58.558654+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Mechatronik (m/w/d),FERCHAU,Kemnath Deut­sch­land,Hybrid,Full-time,,"R, Expert, Azure, Devops",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/492721/testingenieur-mechatronik,2026-02-13T12:03:58.560876+00:00
14,Test Automation | Germany,ferchau,Senior Automation Engineer (m/w/d),FERCHAU,Burg­kir­chen an der Alz Deut­sch­land,Remote,Full-time,,Senior,German,Senior,,Recent,https://touch.ferchau.com/de/de/job/440530/senior-automation-engineer,2026-02-13T12:04:07.676119+00:00
14,Python Developer | Germany,ferchau,Senior Python Developer (m/f/d),FERCHAU,Warsaw Poland,Hybrid,Full-time,"C, C++, Python","Linux, Docker, Pytorch, Senior",English,Senior,,Recent,https://touch.ferchau.com/de/de/job/479218/senior-python-developer,2026-02-13T12:04:18.063436+00:00
14,Python Developer | Germany,ferchau,(Junior) Software Developer Python (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,Python,"Linux, Nosql, Junior, R, Expert, Sql",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/446410/junior-software-developer-python,2026-02-13T12:04:18.065095+00:00
14,Python Developer | Germany,ferchau,Fullstack Software Developer (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,"Jenkins, Python","Angular, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/398737/fullstack-software-developer,2026-02-13T12:04:18.069052+00:00
14,Python Developer | Germany,ferchau,Senior Software Python Engineer (m/f/d),FERCHAU,Warsaw Poland,Hybrid,Full-time,"Ci/Cd, Go, Python","Lead, Senior",English,"Lead, Senior",,Recent,https://touch.ferchau.com/de/de/job/490762/senior-software-python-engineer,2026-02-13T12:04:18.069951+00:00
