relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Tester / Inbetriebnehmer Automotive (m/w/d),FERCHAU,Wolfs­burg Deut­sch­land,Hybrid,Full-time,Can,"R, Canoe, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/454972/tester-inbetriebnehmer-automotive,2026-04-02T12:09:41.536159+00:00
14,Tester | Germany,ferchau,Testingenieur Medizintechnik (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/498685/testingenieur-medizintechnik,2026-04-02T12:09:41.538418+00:00
14,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Kiel Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/444385/softwaretester,2026-04-02T12:09:41.539260+00:00
14,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/398671/softwaretester,2026-04-02T12:09:41.540153+00:00
14,Tester | Germany,ferchau,(Senior) Softwaretester (m/w/d) Testautomatisierung für die Siemens AG,FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,"C, Java, Test Automation","Senior, R, Expert, C#",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/445087/senior-softwaretester-testautomatisierung-fuer-die-siemens-ag,2026-04-02T12:09:41.542112+00:00
14,QA Engineer | Germany,ferchau,Test Automation Engineer (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,"Java, Test Automation","R, Cucumber, Expert, Sql",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/494023/test-automation-engineer,2026-04-02T12:09:51.311843+00:00
14,QA Engineer | Germany,ferchau,Project Quality Assurance Engineer (m/w/d) Aerospace,FERCHAU,Stade Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/491323/project-quality-assurance-engineer-aerospace,2026-04-02T12:09:51.314144+00:00
14,QA Engineer | Germany,ferchau,Softwaretester Qualitätssicherung (m/w/d),FERCHAU,Beckum Deut­sch­land,Hybrid,Full-time,"C, Ci/Cd, Java, Jenkins, Python","Zephyr, Sql, R, Gitlab, Kanban, Gitlab Ci, Postman, Scrum, Expert, C#",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/499252/softwaretester-qualitaetssicherung,2026-04-02T12:09:51.319572+00:00
14,QA Engineer | Germany,ferchau,Quality Manager Project (m/w/d),FERCHAU,Weiz Öster­reich,Hybrid,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/496948/quality-manager-project,2026-04-02T12:09:51.320328+00:00
14,Test Engineer | Germany,ferchau,Softwaretester / Software Test Engineer (m/w/d),FERCHAU,Frei­burg im Breisgau Deut­sch­land,Vor Ort,Full-time,"C, Java, Python","Kanban, R, Scrum, Expert, C#, Git",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/133507/softwaretester-software-test-engineer,2026-04-02T12:10:00.603371+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Elektronik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/349012/testingenieur-elektronik,2026-04-02T12:10:10.657336+00:00
14,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Wedel Deut­sch­land,Vor Ort,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/500848/testingenieur,2026-04-02T12:10:10.659215+00:00
14,Testingenieur | Germany,ferchau,Senior Testingenieur Antriebstechnik (m/w/d),FERCHAU,Augs­burg Deut­sch­land,Remote,Full-time,Python,"Senior, R, Expert, Intern",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/500683/senior-testingenieur-antriebstechnik,2026-04-02T12:10:10.660064+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Medizintechnik (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/445054/testingenieur-medizintechnik,2026-04-02T12:10:10.661014+00:00
