relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,xing,Senior Test Manager (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,"Senior, Test Manager",,Recent,https://www.xing.com/jobs/hannover-senior-test-manager-155410504,2026-08-13T11:57:12.881518+00:00
14,Tester | Germany,xing,Fachlicher Testmanager (m/w/d) für unsere Abteilung Produktdesign und IT-Partnermanagement,XING Employer,Germany/Remote,Remote,Full-time,,R,German,Test Manager,,Recent,https://www.xing.com/jobs/muenchen-fachlicher-testmanager-abteilung-produktdesign-it-partnermanagement-157180310,2026-08-13T11:57:12.881680+00:00
14,Tester | Germany,xing,Embedded Software Test Engineer und Test Manager m/w/d,XING Employer,Germany/Remote,Remote,Full-time,,,German,Test Manager,,Recent,https://www.xing.com/jobs/aschheim-embedded-software-test-engineer-test-manager-156306066,2026-08-13T11:57:12.881844+00:00
14,QA Engineer | Germany,xing,Support Consultant (m/w/d) CS/QA,XING Employer,Germany/Remote,Remote,Full-time,,Consultant,English,Consultant,,Recent,https://www.xing.com/jobs/bautzen-support-consultant-cs-qa-156223384,2026-08-13T11:58:12.141418+00:00
14,Test Automation | Germany,xing,Testautomation Expert (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,Expert,English,Expert,,Recent,https://www.xing.com/jobs/hamburg-testautomation-expert-157159398,2026-08-13T12:01:10.538015+00:00
14,Firmware Engineer | Germany,xing,Senior Embedded Software Developer,XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,Senior,,Recent,https://www.xing.com/jobs/hamburg-senior-embedded-software-developer-156968349,2026-08-13T12:04:09.430889+00:00
0,Tester | Germany,xing,Baustoffentwickler im Technology & Test Center (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/neuenburg-rhein-baustoffentwickler-technology-test-center-156832834,2026-08-13T11:57:12.881614+00:00
0,Tester | Germany,xing,IT Testprogramm-Manager:in (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/mannheim-it-testprogramm-manager-155397595,2026-08-13T11:57:12.881734+00:00
0,Tester | Germany,xing,Prüferin / Prüfer (m/w/d) im Testzentrum der Signaltechnik,XING Employer,Germany/Remote,Remote,Full-time,,,German,,,Recent,https://www.xing.com/jobs/moenchengladbach-prueferin-pruefer-testzentrum-signaltechnik-155368276,2026-08-13T11:57:12.881787+00:00
0,Tester | Germany,xing,Tester (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/paderborn-tester-156134882,2026-08-13T11:57:12.882010+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/stuttgart-qa-engineer-157138321,2026-08-13T11:58:12.141533+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d) Web & Mobile,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wiesbaden-qa-engineer-web-mobile-154261136,2026-08-13T11:58:12.141620+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d) Web & Mobile,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wiesbaden-qa-engineer-web-mobile-156987175,2026-08-13T11:58:12.141700+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/berlin-qa-engineer-156389178,2026-08-13T11:58:12.141789+00:00
0,QA Engineer | Germany,xing,Quality Assurance Engineer (m/w/d) - remote DE,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/halle-saale-quality-assurance-engineer-remote-de-155999936,2026-08-13T11:58:12.141870+00:00
0,QA Engineer | Germany,xing,QA Engineer (f/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/hamburg-qa-engineer-157171912,2026-08-13T11:58:12.141945+00:00
0,QA Engineer | Germany,xing,Quality Assurance Engineer (m|w|d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/dortmund-quality-assurance-engineer-157076961,2026-08-13T11:58:12.142032+00:00
0,QA Engineer | Germany,xing,QA Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/erfurt-qa-engineer-157040083,2026-08-13T11:58:12.142215+00:00
0,QA Engineer | Remote,xing,QA Engineer – Salesforce (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/frankfurt-main-qa-engineer-salesforce-157061205,2026-08-13T11:58:56.116500+00:00
0,Test Engineer | Germany,xing,SOFTWARE TEST ENGINEER (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/salzburg-software-test-engineer-155504508,2026-08-13T11:59:11.098827+00:00
0,Test Engineer | Germany,xing,Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/waidhofen-thaya-test-engineer-156729197,2026-08-13T11:59:11.098872+00:00
0,Test Engineer | Germany,xing,Test Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/moosseedorf-test-engineer-151081165,2026-08-13T11:59:11.098922+00:00
0,Testingenieur | Germany,xing,Entwicklungs- und Testingenieur (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,German,,,Recent,https://www.xing.com/jobs/lueneburg-entwicklungs-testingenieur-156559243,2026-08-13T12:00:12.059761+00:00
0,Testingenieur | Germany,xing,Trainer/Testingenieur für Anwendersoftware Aufklärungssysteme (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,R,English,,,Recent,https://www.xing.com/jobs/ulm-trainer-testingenieur-anwendersoftware-aufklaerungssysteme-156410458,2026-08-13T12:00:12.059842+00:00
0,Testingenieur | Germany,xing,Prüfingenieur*in im Schutztechnik-Gerätelabor,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/berlin-pruefingenieur-schutztechnik-geraetelabor-156561816,2026-08-13T12:00:12.059901+00:00
0,Testingenieur | Germany,xing,Prüfmittelentwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/radeburg-pruefmittelentwickler-155516252,2026-08-13T12:00:12.060103+00:00
0,Testingenieur | Germany,xing,Testingenieur*in Elektromechanik / Hardware Test Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/duesseldorf-testingenieur-elektromechanik-hardware-test-engineer-151516155,2026-08-13T12:00:12.060258+00:00
0,Testingenieur | Germany,xing,Testingenieur Funktionale Typtests (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/salzgitter-testingenieur-funktionale-typtests-157166225,2026-08-13T12:00:12.060322+00:00
0,Test Automation | Germany,xing,Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/wien-test-automation-engineer-152320689,2026-08-13T12:01:10.538265+00:00
0,Test Automation | Germany,xing,Test Automation Spezialist:in (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/baden-test-automation-spezialist-156571805,2026-08-13T12:01:10.538432+00:00
0,Test Automation | Germany,xing,Testautomatisierer in der Schnittstellenentwicklung (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,German,,,Recent,https://www.xing.com/jobs/hagen-testautomatisierer-schnittstellenentwicklung-156134851,2026-08-13T12:01:10.538566+00:00
0,Test Automation | Remote,xing,Tes­t­au­to­ma­ti­on En­gi­neer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/dortmund-tes-to-ma-ti-on-gi-neer-156501337,2026-08-13T12:01:55.837163+00:00
0,Python Developer | Germany,xing,Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/pforzheim-python-entwickler-157031656,2026-08-13T12:02:10.241428+00:00
