relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,gulp,Expert in Change Management for Testing (m/f/d),GULP Client,"Location: D2, Bremen",On-site,Freelance,,Expert,English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/088690584b0411f189e08e417b6a1e17,2026-05-11T13:10:25.757365+00:00
14,Tester | Germany,gulp,Test Manager (m/f/d),GULP Client,Germany,Remote,Freelance,,,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/0cd46e3c4b0411f189e08e417b6a1e17,2026-05-11T13:10:25.758359+00:00
14,Tester | Germany,gulp,Senior AutomotiveTesting Engineer(m/f/d),GULP Client,"Location: International, Bucharest",On-site,Freelance,,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/d96aa156447811f189e08e417b6a1e17,2026-05-11T13:10:25.759797+00:00
14,Tester | Germany,gulp,"Senior DevOps Engineer (m/f/d) Sectoral IDP, remote",GULP Client,Location: Bonn,Remote,Freelance,,"Senior, Devops",English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01274320,2026-05-11T13:10:25.760708+00:00
14,Tester | Germany,gulp,Test Manager (m/f/d),GULP Client,Germany,On-site,Freelance,,Jira,German,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01271571,2026-05-11T13:10:25.762103+00:00
14,Tester | Germany,gulp,Content Expert (m/f/d) in,GULP Client,Germany,On-site,Freelance,,Expert,English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/5bed3eece47e11efb0e1762ed2f8ca94,2026-05-11T13:10:25.762933+00:00
14,QA Engineer | Germany,gulp,"Senior DataEngineer(m/f/d) (Insurance, remote/Cologne)",GULP Client,Location: Köln,Remote,Freelance,,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a01b863a26fd17027d4a1e0,2026-05-11T13:11:14.520879+00:00
14,QA Engineer | Germany,gulp,Senior Agile Coach (m/f/d) 80-100%,GULP Client,Location: Luzern,Remote,Freelance,,"Agile, Senior",English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/69fdf1091803eda9ada08453,2026-05-11T13:11:14.521360+00:00
14,QA Engineer | Germany,gulp,"Senior Business Analyst (m/f/d) (Agile RequirementsEngineering, BPMN, Scrum & Prince2)",GULP Client,Location: Frankfurt am Main,Remote,Freelance,,"Agile, Senior, Scrum",English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01278688,2026-05-11T13:11:14.523715+00:00
14,QA Engineer | Germany,gulp,"Senior IT Project Manager / Architect (MACH Transformation, Headless Frontend & CMS Selection) (m/f/d)",GULP Client,Location: Nuremberg,On-site,Freelance,,"Project Manager, Senior, Architect",English,"Architect, Senior",,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01279219,2026-05-11T13:11:14.524097+00:00
