relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Test Engineer | Switzerland,linkedin,"Software Engineer, Search Quality",Google,"Zurich, Zurich, Switzerland",Remote,Contract,,Lead,English,Lead,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-search-quality-at-google-4377718927,2026-03-17T10:50:26.332796+00:00
29,Testingenieur | USA,linkedin,Entry Level Test Engineer,NXP Semiconductors,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/entry-level-test-engineer-at-nxp-semiconductors-4383792747,2026-03-17T10:51:00.414633+00:00
29,Firmware Engineer | Austria,linkedin,Internship: Embedded Software Developer (m/f/d),NXP Semiconductors,"Gratkorn, Styria, Austria",On-site,Internship,,Internship,English,,,Recent,https://at.linkedin.com/jobs/view/internship-embedded-software-developer-m-f-d-at-nxp-semiconductors-4385349797,2026-03-17T10:52:13.438190+00:00
29,Firmware Engineer | Remote,linkedin,Embedded Engineer,Intellias,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-engineer-at-intellias-4383707882,2026-03-17T10:52:18.281122+00:00
29,Firmware Engineer | USA,linkedin,"Software Engineer II, Early Career",Google,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-ii-early-career-at-google-4383973345,2026-03-17T10:52:28.278202+00:00
14,Tester | Germany,linkedin,Game QA Tester,welevel,"Munich, Bavaria, Germany",On-site,Internship,,"Lead, Regression Testing, Senior",English,"Lead, Senior",,Recent,https://de.linkedin.com/jobs/view/game-qa-tester-at-welevel-4371993029,2026-03-17T10:49:38.605566+00:00
14,Tester | Austria,linkedin,Quality Assurance Specialist (Software Tester) (m/f/d) - Freelancer,Roche,"Vienna, Vienna, Austria",Remote,Contract,Can,"Agile, Freelancer",English,Freelancer,,Recent,https://at.linkedin.com/jobs/view/quality-assurance-specialist-software-tester-m-f-d-freelancer-at-roche-4375047176,2026-03-17T10:49:40.976649+00:00
14,Tester | Austria,linkedin,Senior Software Tester*in (m/w/d),Value Dimensions Management Services GmbH,"Vienna, Vienna, Austria",On-site,Full-time,"Selenium, Test Automation","Sql, Associate, Php, R, Senior",German,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-software-tester-in-m-w-d-at-value-dimensions-management-services-gmbh-4379556072,2026-03-17T10:49:40.976780+00:00
14,Tester | Austria,linkedin,Senior Software Engineer in Test (Full-Stack/Python),Mindrift,Austria,On-site,Full-time,Python,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-software-engineer-in-test-full-stack-python-at-mindrift-4385318008,2026-03-17T10:49:40.977039+00:00
14,Tester | Switzerland,linkedin,Senior Test Engineer,H55,"Sion, Valais, Switzerland",Hybrid,Contract,"Can, System Testing","Head Of, Assembly, Safe, Senior",English,Senior,,Recent,https://ch.linkedin.com/jobs/view/senior-test-engineer-at-h55-4375428762,2026-03-17T10:49:43.323951+00:00
14,Tester | Switzerland,linkedin,IT Business Consultant – Software Tester,Forty2 AG,"Lausanne, Vaud, Switzerland",On-site,Full-time,,Consultant,English,Consultant,,Recent,https://ch.linkedin.com/jobs/view/it-business-consultant-%E2%80%93-software-tester-at-forty2-ag-4377720142,2026-03-17T10:49:43.324840+00:00
14,Tester | Remote,linkedin,Senior Software Engineer in Test (Full-Stack/Python),Mindrift,"Hamburg, Hamburg, Germany",Remote,Full-time,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-software-engineer-in-test-full-stack-python-at-mindrift-4385195931,2026-03-17T10:49:45.672372+00:00
14,Tester | Remote,linkedin,Senior Software Engineer in Test (Full-Stack/Python),Mindrift,"Berlin, Berlin, Germany",Remote,Full-time,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-software-engineer-in-test-full-stack-python-at-mindrift-4385195928,2026-03-17T10:49:45.672664+00:00
14,Tester | Remote,linkedin,Senior Software Engineer in Test (Full-Stack/Python),Mindrift,"Munich, Bavaria, Germany",Remote,Full-time,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-software-engineer-in-test-full-stack-python-at-mindrift-4385196910,2026-03-17T10:49:45.672798+00:00
