relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
86,Testingenieur | Poland,linkedin,Senior Test Engineer,Intellias,"Cracow, Małopolskie, Poland",On-site,Full-time,,Senior,,Senior,,1 day ago,https://pl.linkedin.com/jobs/view/senior-test-engineer-at-intellias-4359889255,2026-02-07T19:48:37.490078+00:00
86,Firmware Engineer | Czech Republic,linkedin,Senior Software Engineer,Microsoft,Dominican Republic,On-site,Full-time,,Senior,,Senior,,1 week ago,https://do.linkedin.com/jobs/view/senior-software-engineer-at-microsoft-4367912659,2026-02-07T19:50:02.683061+00:00
66,Tester | USA,linkedin,Software Test Engineer,Google,"Mountain View, CA",On-site,Full-time,,,,,,2 weeks ago,https://www.linkedin.com/jobs/view/software-test-engineer-at-google-4365574837,2026-02-07T19:47:34.528174+00:00
66,QA Engineer | Remote,linkedin,QA Engineer,Porsche Digital Croatia,"Zagreb, Croatia",On-site,Full-time,,,,,,4 days ago,https://hr.linkedin.com/jobs/view/qa-engineer-at-porsche-digital-croatia-4368682384,2026-02-07T19:47:46.429884+00:00
66,QA Engineer | USA,linkedin,Audio QA Engineer,Apple,"Cupertino, CA",On-site,Full-time,,,,,,4 days ago,https://www.linkedin.com/jobs/view/audio-qa-engineer-at-apple-4368406180,2026-02-07T19:47:56.118238+00:00
66,Test Engineer | Czech Republic,linkedin,Software Engineer,Microsoft,Dominican Republic,On-site,Full-time,,,,,,4 days ago,https://do.linkedin.com/jobs/view/software-engineer-at-microsoft-4368643702,2026-02-07T19:48:12.977117+00:00
66,Testingenieur | Germany,linkedin,"Test Engineer (Ingolstadt, Automotive)",Intellias,"Ingolstadt, Bavaria, Germany",On-site,Full-time,,,German,,,3 days ago,https://de.linkedin.com/jobs/view/test-engineer-ingolstadt-automotive-at-intellias-4369202080,2026-02-07T19:48:23.001731+00:00
66,Testingenieur | Poland,linkedin,Test Engineer (Android experience required),Intellias,"Cracow, Małopolskie, Poland",On-site,Full-time,,,,,,1 week ago,https://pl.linkedin.com/jobs/view/test-engineer-android-experience-required-at-intellias-4366353203,2026-02-07T19:48:37.489928+00:00
66,Python Developer | Czech Republic,linkedin,Software Engineering - DevDiv Core AI,Microsoft,Dominican Republic,On-site,Full-time,,,,,,1 week ago,https://do.linkedin.com/jobs/view/software-engineering-devdiv-core-ai-at-microsoft-4344495809,2026-02-07T19:49:18.989551+00:00
66,Python Test | USA,linkedin,Quality Assurance Tester,IntelliRize Labs,"Fremont, CA",On-site,Full-time,,,,,,18 minutes ago,https://www.linkedin.com/jobs/view/quality-assurance-tester-at-intellirize-labs-4370040334,2026-02-07T19:49:45.754256+00:00
