relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,freelance_de,Senior Embedded Instrument Control SW Tester,Freelance.de Client,Germany/Remote,Remote,Freelance,,Senior,English,Senior,,Recent,https://www.freelance.de/projekte/projekt-1255583-Senior-Embedded-Instrument-Control-SW-Tester,2026-02-23T11:53:30.950178+00:00
14,Tester | Germany,freelance_de,Senior Performance Tester - Linux (m/w/d),Freelance.de Client,Germany/Remote,Remote,Freelance,,"Linux, Senior",English,Senior,,Recent,https://www.freelance.de/projekte/projekt-1252090-Senior-Performance-Tester-Linux-m-w-d,2026-02-23T11:53:30.950566+00:00
14,Tester | Remote,freelance_de,Testanalyst/experte (w/m/d) Remote,Freelance.de Client,Germany/Remote,Remote,Freelance,,Expert,English,Expert,,Recent,https://www.freelance.de/projekte/projekt-1250694-Testanalyst-experte-w-m-d-Remote,2026-02-23T11:54:06.995974+00:00
14,QA Engineer | Germany,freelance_de,Senior QA Engineer (m/w/d),Freelance.de Client,Germany/Remote,Remote,Freelance,,Senior,English,Senior,,Recent,https://www.freelance.de/projekte/projekt-1252565-Senior-QA-Engineer-m-w-d,2026-02-23T11:54:24.988875+00:00
14,QA Engineer | Germany,freelance_de,QA Expert - Junior,Freelance.de Client,Germany/Remote,Remote,Freelance,,"Junior, Expert",English,Expert,,Recent,https://www.freelance.de/projekte/projekt-1252479-QA-Expert-Junior,2026-02-23T11:54:24.989289+00:00
14,QA Engineer | Germany,freelance_de,Senior QA Specialist - Reinräume (w/m/d),Freelance.de Client,Germany/Remote,Remote,Freelance,,Senior,English,Senior,,Recent,https://www.freelance.de/projekte/projekt-1250682-Senior-QA-Specialist-Reinraeume-w-m-d,2026-02-23T11:54:24.990480+00:00
14,QA Engineer | Germany,freelance_de,Senior Test Automation / QA Architect (m/w/d) ID02582,Freelance.de Client,Germany/Remote,Remote,Freelance,Test Automation,"Architect, Senior",English,"Architect, Senior",,Recent,https://www.freelance.de/projekte/projekt-1254858-Senior-Test-Automation-QA-Architect-m-w-d-ID02582,2026-02-23T11:54:24.990682+00:00
14,QA Engineer | Austria,freelance_de,Senior QA MCCS Grid Control / Experte Testmanagement energiewirtschaftliche Anwendungen (m/w/d),Freelance.de Client,Germany/Remote,Remote,Freelance,,"Expert, Senior",English,"Expert, Senior",,Recent,https://www.freelance.de/projekte/projekt-1253810-Senior-QA-MCCS-Grid-Control-Experte-Testmanagement-energiewirtschaftliche-Anwendungen-m,2026-02-23T11:54:42.644482+00:00
14,QA Engineer | Austria,freelance_de,Senior QA Expert MCCS Data / Experte Testmanagement energiewirtschaftliche Anwendungen (m/w/d),Freelance.de Client,Germany/Remote,Remote,Freelance,,"Expert, Senior",English,"Expert, Senior",,Recent,https://www.freelance.de/projekte/projekt-1253738-Senior-QA-Expert-MCCS-Data-Experte-Testmanagement-energiewirtschaftliche-Anwendungen-m,2026-02-23T11:54:42.645145+00:00
14,Test Engineer | Germany,freelance_de,Lead Test Engineer / Testplaner (m/w/d),Freelance.de Client,Germany/Remote,Remote,Freelance,,Lead,English,Lead,,Recent,https://www.freelance.de/projekte/projekt-1255153-Lead-Test-Engineer-Testplaner-m-w-d,2026-02-23T11:55:17.512525+00:00
