relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,xing,Senior Test Manager (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,"Senior, Test Manager",,Recent,https://www.xing.com/jobs/hannover-senior-test-manager-155410504,2026-07-30T12:30:57.453634+00:00
14,Tester | Germany,xing,Embedded Software Test Engineer und Test Manager m/w/d,XING Employer,Germany/Remote,Remote,Full-time,,,German,Test Manager,,Recent,https://www.xing.com/jobs/aschheim-embedded-software-test-engineer-test-manager-156306066,2026-07-30T12:30:57.453902+00:00
14,Tester | Germany,xing,Senior QA Engineer - Testautomatisierung / API Testing / Mobile Apps / Mobile Devices (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,Senior,English,Senior,,Recent,https://www.xing.com/jobs/wiesbaden-senior-qa-engineer-testautomatisierung-api-testing-mobile-apps-mobile-devices-156476792,2026-07-30T12:30:57.454049+00:00
14,QA Engineer | Germany,xing,Support Consultant (m/w/d) CS/QA,XING Employer,Germany/Remote,Remote,Full-time,,Consultant,English,Consultant,,Recent,https://www.xing.com/jobs/bautzen-support-consultant-cs-qa-156223384,2026-07-30T12:31:52.301768+00:00
14,Test Engineer | Germany,xing,Senior Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,Senior,,Recent,https://www.xing.com/jobs/bern-senior-test-engineer-155882168,2026-07-30T12:32:47.924603+00:00
14,Firmware Engineer | Germany,xing,Senior Firmwareentwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,Senior,,Recent,https://www.xing.com/jobs/klingenberg-main-senior-firmwareentwickler-155249032,2026-07-30T12:37:24.485945+00:00
0,Tester | Germany,xing,QA Engineer / Test-Engineer* Hard- & Software Zutrittskontrolltechnik,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/albstadt-qa-engineer-test-engineer-hard-software-zutrittskontrolltechnik-156335765,2026-07-30T12:30:57.453530+00:00
0,Tester | Germany,xing,Rechenkern Entwickler - Mathematik / Aktuar / Test (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/montabaur-rechenkern-entwickler-mathematik-aktuar-test-156804249,2026-07-30T12:30:57.453698+00:00
0,Tester | Germany,xing,Baustoffentwickler im Technology & Test Center (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/neuenburg-rhein-baustoffentwickler-technology-test-center-156832834,2026-07-30T12:30:57.453753+00:00
0,Tester | Germany,xing,IT Testprogramm-Manager:in (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/mannheim-it-testprogramm-manager-155397595,2026-07-30T12:30:57.453805+00:00
