relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Remote,linkedin,Senior Software Engineer - Autonomous Vehicles,NVIDIA,"Hamburg, Hamburg, Germany",Remote,Full-time,,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-software-engineer-autonomous-vehicles-at-nvidia-4398194753,2026-06-29T14:11:01.129580+00:00
29,QA Engineer | Switzerland,linkedin,QA Engineer,Siemens Healthineers,"Baden, Aargau, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/qa-engineer-at-siemens-healthineers-4426208644,2026-06-29T14:08:47.944628+00:00
29,QA Engineer | Switzerland,linkedin,Software Quality Assurance Engineer,Boschung Group,"Payerne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-quality-assurance-engineer-at-boschung-group-4432558468,2026-06-29T14:08:47.945099+00:00
29,Testingenieur | Slovakia,linkedin,DEVELOPMENT ENGINEER - Deputy role for maternal leave period,Continental,"Púchov, Trenciansky, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/development-engineer-deputy-role-for-maternal-leave-period-at-continental-4433072531,2026-06-29T14:09:36.063634+00:00
29,Test Automation | Slovakia,linkedin,Automation Tester,Siemens Healthineers,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/automation-tester-at-siemens-healthineers-4427362511,2026-06-29T14:09:58.008947+00:00
29,Firmware Engineer | Austria,linkedin,Embedded Crypto Software Developer (m/f/d),NXP Semiconductors,"Gratkorn, Styria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-crypto-software-developer-m-f-d-at-nxp-semiconductors-4431883741,2026-06-29T14:10:56.364448+00:00
29,Firmware Engineer | Switzerland,linkedin,Embedded Hardware Engineer,Boschung Group,"Payerne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-hardware-engineer-at-boschung-group-4434454409,2026-06-29T14:10:58.744012+00:00
29,Firmware Engineer | United Kingdom,linkedin,"Software Engineer - Infrastructure,SWE Developer Foundations",Apple,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-infrastructure-swe-developer-foundations-at-apple-4415137874,2026-06-29T14:11:13.339774+00:00
14,Tester | Austria,linkedin,Staff Test Engineer (f/m/d),Renesas Electronics,"Graz, Styria, Austria",On-site,Full-time,,Staff,English,Staff,,Recent,https://at.linkedin.com/jobs/view/staff-test-engineer-f-m-d-at-renesas-electronics-4425470302,2026-06-29T14:08:24.282787+00:00
14,Tester | Austria,linkedin,Test Engineer (all genders),Lam Research,"Villach, Carinthia, Austria",Remote,Internship,Python,Lead,English,Lead,,Recent,https://at.linkedin.com/jobs/view/test-engineer-all-genders-at-lam-research-4428714676,2026-06-29T14:08:24.283408+00:00
14,Tester | Austria,linkedin,Test Engineer (m/w/d),TE Connectivity,"Waidhofen an der Thaya, Lower Austria, Austria",Hybrid,Internship,,"Associate, Senior, R",German,Senior,,Recent,https://at.linkedin.com/jobs/view/test-engineer-m-w-d-at-te-connectivity-4405108937,2026-06-29T14:08:24.283895+00:00
14,Tester | Switzerland,linkedin,Quality Assurance Engineer,Summit Recruitment AG,"Zurich, Switzerland",Remote,Contract,Ci/Cd,"Regression Testing, Agile, Consultant, Scrum",English,Consultant,,Recent,https://ch.linkedin.com/jobs/view/quality-assurance-engineer-at-summit-recruitment-ag-4433656760,2026-06-29T14:08:26.641646+00:00
14,Tester | Switzerland,linkedin,Test Engineer (AI),Sixsentix,"Zurich, Switzerland",On-site,Contract,"Can, Ci/Cd, Llm, Prompt Engineering, Pytest, Rag","Mlops, Safe, Consultant, Postman, Git, Expert, Regression Testing",English,"Consultant, Expert",,Recent,https://ch.linkedin.com/jobs/view/test-engineer-ai-at-sixsentix-4417933662,2026-06-29T14:08:26.641832+00:00
14,Tester | Switzerland,linkedin,Responsable tests,MGI Consultants,"Geneva, Switzerland",On-site,Full-time,Go,"Jira, Agile, R, Scrum",English,Test Manager,,Recent,https://ch.linkedin.com/jobs/view/responsable-tests-at-mgi-consultants-4426225978,2026-06-29T14:08:26.641990+00:00
14,Tester | Switzerland,linkedin,Test Manager,Novel-T,"Geneva, Switzerland",Remote,Internship,"Go, Selenium","Jira, Agile, Bdd, R, Scrum, Product Owner, Scrum Master",English,Test Manager,,Recent,https://ch.linkedin.com/jobs/view/test-manager-at-novel-t-4431221427,2026-06-29T14:08:26.642297+00:00
14,Tester | Remote,linkedin,Tester / Testmanager (m/w/d) SAP S/4HANA,LYNQTECH,Germany,Remote,Full-time,,,English,Test Manager,,Recent,https://de.linkedin.com/jobs/view/tester-testmanager-m-w-d-sap-s-4hana-at-lynqtech-4419299359,2026-06-29T14:08:28.994698+00:00
14,Tester | Slovakia,linkedin,Senior Tester,Avenga,"Bratislava, Slovakia",On-site,Full-time,,Senior,English,Senior,,Recent,https://sk.linkedin.com/jobs/view/senior-tester-at-avenga-4420135143,2026-06-29T14:08:31.342505+00:00
