relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
33,Test Engineer | Switzerland,xing,Senior Test Automation Engineer (m/w/d) - Quality Architecture & CI/CD (60-100%) (Ref.Nr.: 46103),XING Employer,Germany/Remote,On-site,Full-time,"Ci/Cd, Test Automation",Senior,German,"Senior, Architect",,Recent,https://www.xing.com/jobs/bern-senior-test-automation-engineer-quality-architecture-ci-cd-60-100-ref-nr-46103-150314912,2026-02-07T16:45:13.806696+00:00
33,Testingenieur | Switzerland,xing,Senior Testingenieur - Elektro- und Messtechnik (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,"Senior, Staff",,Recent,https://www.xing.com/jobs/zuerich-senior-testingenieur-elektro-messtechnik-149350568,2026-02-07T16:46:14.057710+00:00
33,Test Automation | Switzerland,xing,Senior Test Automation Engineer / QA Lead (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Test Automation,"Senior, Lead",German,"Senior, Lead, QA Lead",,Recent,https://www.xing.com/jobs/luzern-senior-test-automation-engineer-qa-lead-147829276,2026-02-07T16:47:14.828648+00:00
33,Python Developer | Austria,xing,Senior Python Developer & AI Architect (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Python,"Senior, Architect",German,"Senior, Architect",,Recent,https://www.xing.com/jobs/pasching-senior-python-developer-ai-architect-150141888,2026-02-07T16:48:00.935326+00:00
20,Tester | Germany,xing,SENIOR CYBER SECURITY PENETRATION TESTER (D/F/M),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/muenchen-senior-cyber-security-penetration-tester-150372447,2026-02-07T16:42:38.069515+00:00
20,Tester | Switzerland,xing,Senior Business Analyst - Twint App,XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/zuerich-senior-business-analyst-twint-app-150465320,2026-02-07T16:43:09.249789+00:00
20,Tester | Switzerland,xing,Senior ICT-Test-Engineer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/bern-senior-ict-test-engineer-150442573,2026-02-07T16:43:09.249850+00:00
20,Tester | Switzerland,xing,IT Test Manager (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,Test Manager,,Recent,https://www.xing.com/jobs/muttenz-it-test-manager-150459412,2026-02-07T16:43:09.250050+00:00
20,Tester | Switzerland,xing,Senior Product/Business Analyst - Mobile Apps / Digital Payment,XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/zuerich-senior-product-business-analyst-mobile-apps-digital-payment-150464928,2026-02-07T16:43:09.250112+00:00
20,QA Engineer | Germany,xing,Senior QA Engineer,XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/berlin-senior-qa-engineer-150504684,2026-02-07T16:43:40.636050+00:00
20,QA Engineer | Germany,xing,Lead QA Engineer (f/m/x) – Statements,XING Employer,Germany/Remote,On-site,Full-time,,Lead,German,Lead,,Recent,https://www.xing.com/jobs/berlin-lead-qa-engineer-statements-149770533,2026-02-07T16:43:40.636307+00:00
20,QA Engineer | Germany,xing,Senior QA Engineer (f/m/x) – Statements,XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/berlin-senior-qa-engineer-statements-149770535,2026-02-07T16:43:40.636370+00:00
20,QA Engineer | Austria,xing,"Senior QA Engineer, DeFi Wallet",XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/wien-senior-qa-engineer-defi-wallet-150412664,2026-02-07T16:43:55.778177+00:00
20,QA Engineer | Austria,xing,Senior Quality Engineer (m/w/d) - Schwerpunkt Messtechnik,XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/wiener-neudorf-senior-quality-engineer-schwerpunkt-messtechnik-150080433,2026-02-07T16:43:55.778881+00:00
20,QA Engineer | Switzerland,xing,"Senior QA Specialist, QA Operations 80-100% (f/m/d)",XING Employer,Germany/Remote,On-site,Full-time,,"Senior, Specialist",German,Senior,,Recent,https://www.xing.com/jobs/visp-senior-qa-specialist-qa-operations-80-100-150417826,2026-02-07T16:44:12.202647+00:00
20,Test Engineer | Germany,xing,Senior E2E-Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Test Automation,Senior,German,Senior,,Recent,https://www.xing.com/jobs/koeln-senior-e2e-test-automation-engineer-150332884,2026-02-07T16:44:43.543086+00:00
20,Test Engineer | Austria,xing,Senior Test Engineer – Cloud & Data Platforms | Req#4243,XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/wien-senior-test-engineer-cloud-data-platforms-req-4243-150444316,2026-02-07T16:44:58.751352+00:00
20,Test Automation | Germany,xing,Junior Consultant - Test Automation (w/m/d),XING Employer,Germany/Remote,On-site,Full-time,Test Automation,"Consultant, Junior",German,Consultant,,Recent,https://www.xing.com/jobs/hamburg-junior-consultant-test-automation-150427554,2026-02-07T16:46:44.285134+00:00
20,Test Automation | Germany,xing,(Senior) QA - Automation Software Test Engineer (m/w/d)  - Warehouse Systeme,XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/muenster-senior-qa-automation-software-test-engineer-warehouse-systeme-150209234,2026-02-07T16:46:44.285493+00:00
20,Test Automation | Austria,xing,Senior Test Automation Engineer (m/w/d) – Gefahrenmanagementsysteme,XING Employer,Germany/Remote,On-site,Full-time,Test Automation,Senior,German,Senior,,Recent,https://www.xing.com/jobs/wien-senior-test-automation-engineer-gefahrenmanagementsysteme-146436385,2026-02-07T16:46:59.488904+00:00
20,Test Automation | Switzerland,xing,Lead Software Test Automation Specialist (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Test Automation,"Specialist, Lead",German,Lead,,Recent,https://www.xing.com/jobs/basel-lead-software-test-automation-specialist-150388644,2026-02-07T16:47:14.828139+00:00
20,Python Developer | Germany,xing,(Senior) Python Developer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Python,Senior,German,Senior,,Recent,https://www.xing.com/jobs/koeln-senior-python-developer-149645600,2026-02-07T16:47:45.058376+00:00
20,Python Developer | Germany,xing,Senior Python Entwickler (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Python,Senior,German,Senior,,Recent,https://www.xing.com/jobs/bergisch-gladbach-senior-python-entwickler-150445919,2026-02-07T16:47:45.058488+00:00
20,Python Developer | Germany,xing,Python Entwickler (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Python,,German,Staff,,Recent,https://www.xing.com/jobs/eschborn-python-entwickler-150302832,2026-02-07T16:47:45.058726+00:00
20,Python Developer | Germany,xing,"Senior Python Entwickler | Cloud; Django, Flask, FastAPI; KI, LLM | bis 60% Home Office (mwd)",XING Employer,Germany/Remote,On-site,Full-time,"Llm, Python","Senior, Flask, Django, Fastapi",German,Senior,,Recent,https://www.xing.com/jobs/bremen-senior-python-entwickler-cloud-django-flask-fastapi-ki-llm-60-home-office-mwd-150103980,2026-02-07T16:47:45.058944+00:00
20,Python Developer | Germany,xing,"Senior Python Entwickler | Cloud; Django, Flask, FastAPI; KI, LLM | bis 60% Home Office (mwd)",XING Employer,Germany/Remote,On-site,Full-time,"Llm, Python","Senior, Flask, Django, Fastapi",German,Senior,,Recent,https://www.xing.com/jobs/stralsund-senior-python-entwickler-cloud-django-flask-fastapi-ki-llm-60-home-office-mwd-150103978,2026-02-07T16:47:45.059057+00:00
20,Python Developer | Germany,xing,"Senior Python Entwickler | Cloud; Django, Flask, FastAPI; KI, LLM | bis 60% Home Office (mwd)",XING Employer,Germany/Remote,On-site,Full-time,"Llm, Python","Senior, Flask, Django, Fastapi",German,Senior,,Recent,https://www.xing.com/jobs/frankfurt-main-senior-python-entwickler-cloud-django-flask-fastapi-ki-llm-60-home-office-mwd-150103976,2026-02-07T16:47:45.059170+00:00
20,Python Developer | Germany,xing,"Senior Python Entwickler | Cloud; Django, Flask, FastAPI; KI, LLM | bis 60% Home Office (mwd)",XING Employer,Germany/Remote,On-site,Full-time,"Llm, Python","Senior, Flask, Django, Fastapi",German,Senior,,Recent,https://www.xing.com/jobs/koeln-senior-python-entwickler-cloud-django-flask-fastapi-ki-llm-60-home-office-mwd-150103977,2026-02-07T16:47:45.059313+00:00
20,Python Developer | Austria,xing,Senior Python Developer für GenAI (w/m/d).,XING Employer,Germany/Remote,On-site,Full-time,Python,"Senior, R",German,Senior,,Recent,https://www.xing.com/jobs/wien-senior-python-developer-genai-150423454,2026-02-07T16:48:00.935239+00:00
20,Python Developer | Austria,xing,Senior Python Developer für GenAI (w/m/d).,XING Employer,Germany/Remote,On-site,Full-time,Python,"Senior, R",German,Senior,,Recent,https://www.xing.com/jobs/wien-senior-python-developer-genai-149341196,2026-02-07T16:48:00.935394+00:00
20,Python Developer | Austria,xing,Senior Fullstack Developer – React Python (w/m/d),XING Employer,Germany/Remote,On-site,Full-time,Python,"React, Senior",German,Senior,,Recent,https://www.xing.com/jobs/wien-senior-fullstack-developer-react-python-150045023,2026-02-07T16:48:00.935579+00:00
20,Python Developer | Austria,xing,"Senior Engineer, Developer Experience",XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/wien-senior-engineer-developer-experience-150412573,2026-02-07T16:48:00.935700+00:00
20,Python Developer | Austria,xing,AI Senior Developer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/wien-ai-senior-developer-150441676,2026-02-07T16:48:00.935759+00:00
20,Python Developer | Austria,xing,Senior Software Developer (m/f/d),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/graz-senior-software-developer-150328318,2026-02-07T16:48:00.935818+00:00
20,Python Developer | Switzerland,xing,"Senior Software Developer (Python, Java)",XING Employer,Germany/Remote,On-site,Full-time,"Java, Python",Senior,German,Senior,,Recent,https://www.xing.com/jobs/zug-senior-software-developer-python-java-149593924,2026-02-07T16:48:16.398569+00:00
20,Python Developer | Switzerland,xing,Lead Software Developer (Compiler) - Zurich,XING Employer,Germany/Remote,On-site,Full-time,,Lead,German,Lead,,Recent,https://www.xing.com/jobs/zuerich-lead-software-developer-compiler-zurich-149872812,2026-02-07T16:48:16.398694+00:00
20,Python Developer | Switzerland,xing,"Senior Full Stack Developer (Deputy to CTO) (m, w, d)",XING Employer,Germany/Remote,On-site,Full-time,,"Senior, Cto",German,Senior,,Recent,https://www.xing.com/jobs/switzerland-senior-full-stack-developer-deputy-cto-146045188,2026-02-07T16:48:16.398995+00:00
20,Python Test | Germany,xing,Senior Backend Developer - Python/Node.js,XING Employer,Germany/Remote,On-site,Full-time,Python,"Senior, Node.Js",German,Senior,,Recent,https://www.xing.com/jobs/paderborn-senior-backend-developer-python-node-js-150484213,2026-02-07T16:48:46.598016+00:00
20,Python Test | Austria,xing,(SENIOR) POWER ELECTRONICS CONTROL ENGINEER (all genders),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/klosterneuburg-senior-power-electronics-control-engineer-genders-150113426,2026-02-07T16:49:01.811569+00:00
20,Python Test | Austria,xing,(Senior) Software Developer / Backend (m/f/x),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/vienna-senior-software-developer-backend-149807193,2026-02-07T16:49:01.811869+00:00
20,Python Test | Switzerland,xing,Senior QA Engineer Manual/Automation (Python),XING Employer,Germany/Remote,On-site,Full-time,Python,Senior,German,Senior,,Recent,https://www.xing.com/jobs/zug-senior-qa-engineer-manual-automation-python-148581106,2026-02-07T16:49:17.319429+00:00
20,Python Test | Switzerland,xing,Senior Product Test Engineer,XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/rue-fr-senior-product-test-engineer-148654905,2026-02-07T16:49:17.319583+00:00
20,Python Test | Switzerland,xing,"Senior System Software Engineer, NCCL - Partner Enablement",XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/switzerland-remote-senior-system-software-engineer-nccl-partner-enablement-150516777,2026-02-07T16:49:17.319877+00:00
20,Python Test | Switzerland,xing,Senior Platform Engineer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/zuerich-senior-platform-engineer-150324216,2026-02-07T16:49:17.319936+00:00
20,Python Test | Remote,xing,Senior Python Automation & DevOps Engineer (w/m/d),XING Employer,Germany/Remote,On-site,Full-time,Python,"Senior, Devops",German,Senior,,Recent,https://www.xing.com/jobs/remote-deutschland-senior-python-automation-devops-engineer-150004350,2026-02-07T16:49:32.660037+00:00
20,Firmware Engineer | Germany,xing,Senior Embedded Firmware Engineer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Firmware,Senior,German,Senior,,Recent,https://www.xing.com/jobs/gummersbach-senior-embedded-firmware-engineer-150289798,2026-02-07T16:49:48.175300+00:00
20,Firmware Engineer | Germany,xing,Senior Embedded Engineer (m/w/d) ) | Schwerpunkt Firmware,XING Employer,Germany/Remote,On-site,Full-time,Firmware,Senior,German,Senior,,Recent,https://www.xing.com/jobs/gummersbach-senior-embedded-engineer-schwerpunkt-firmware-149985677,2026-02-07T16:49:48.175366+00:00
20,Firmware Engineer | Germany,xing,Senior Firmware Engineer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Firmware,Senior,German,Senior,,Recent,https://www.xing.com/jobs/mannheim-senior-firmware-engineer-149830056,2026-02-07T16:49:48.175428+00:00
20,Firmware Engineer | Germany,xing,(Senior) Embedded Software / Firmware Engineer - Power Electronics (m/f/d),XING Employer,Germany/Remote,On-site,Full-time,Firmware,Senior,German,Senior,,Recent,https://www.xing.com/jobs/freiburg-im-breisgau-senior-embedded-software-firmware-engineer-power-electronics-147801389,2026-02-07T16:49:48.175715+00:00
20,Firmware Engineer | Austria,xing,Senior Electronic Engineer (w/m/d),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/graz-senior-electronic-engineer-146734105,2026-02-07T16:50:03.204644+00:00
20,Firmware Engineer | Austria,xing,Senior HW Development Engineer (Embedded)(w/m/d/x),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/linz-senior-hw-development-engineer-embedded-147141372,2026-02-07T16:50:03.204775+00:00
20,Firmware Engineer | Austria,xing,Senior HW Development Engineer (Embedded)(w/m/d/x),XING Employer,Germany/Remote,On-site,Full-time,,Senior,German,Senior,,Recent,https://www.xing.com/jobs/linz-senior-hw-development-engineer-embedded-147127421,2026-02-07T16:50:03.204834+00:00
20,Firmware Engineer | Austria,xing,Staff Hardware Engineer (f/m/d),XING Employer,Germany/Remote,On-site,Full-time,,Staff,German,Staff,,Recent,https://www.xing.com/jobs/graz-staff-hardware-engineer-147008599,2026-02-07T16:50:03.204892+00:00
20,Firmware Engineer | Switzerland,xing,Lead Compiler Engineer (Neural Engine),XING Employer,Germany/Remote,On-site,Full-time,,Lead,German,Lead,,Recent,https://www.xing.com/jobs/zuerich-lead-compiler-engineer-neural-engine-149345935,2026-02-07T16:50:18.273133+00:00
20,Firmware Engineer | Switzerland,xing,Senior Linux System Engineer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,"Senior, Linux",German,Senior,,Recent,https://www.xing.com/jobs/uster-senior-linux-system-engineer-150349969,2026-02-07T16:50:18.273235+00:00
