relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,hays,Senior ICT Test Engineer (m/w/d),Hays Client,Bern,On-site,Contract,,Senior,German,Senior,,11.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-ict-test-engineer-bern-874021/1,2026-05-11T12:48:27.611820+00:00
14,Tester | Germany,hays,Energy Trading Senior Tester (Only Nearshore) (m/f/d),Hays Client,Remote,Remote,Contract,,Senior,English,Senior,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-energy-trading-senior-tester-only-nearshore-remote-872036/1,2026-05-11T12:48:27.612648+00:00
14,Tester | Germany,hays,Test Manager – Polarion / Defense (m/w/d),Hays Client,Landkreis Rottweil,On-site,Contract,,R,German,Test Manager,,17.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-manager--polarion-defense-landkreis-rottweil-870206/1,2026-05-11T12:48:27.613178+00:00
14,Tester | Germany,hays,Experte SAP Testing (m/w/d),Hays Client,Hybrid,Hybrid,Contract,Go,"Jira, Expert",German,Expert,,16.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-experte-sap-testing-hybrid-870000/1,2026-05-11T12:48:27.613459+00:00
14,QA Engineer | Germany,hays,Senior Backend Software Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,Java,"Postgresql, Mongodb, Senior, Kubernetes, Spring Boot, Microservices",German,Senior,,03.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-backend-software-engineer-hamburg-846394/1,2026-05-11T12:48:50.601299+00:00
14,Test Engineer | Germany,hays,HV Commissioning Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,,"Lead, Senior, R",German,"Lead, Senior",,30.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hv-commissioning-engineer-hamburg-868402/1,2026-05-11T12:49:15.337456+00:00
14,Testingenieur | Germany,hays,Senior HiL Testingenieur (Motoren) (m/w/d),Hays Client,Friedrichshafen,On-site,Contract,Hil,Senior,German,Senior,,22.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-hil-testingenieur-motoren-friedrichshafen-871448/1,2026-05-11T12:49:40.525310+00:00
14,Test Automation | Germany,hays,Senior Document Automation Specialist (Hypatos) (m/w/d),Hays Client,Remote,Remote,Contract,Go,"Jira, Senior, R",German,Senior,,08.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-document-automation-specialist-hypatos-remote-873733/1,2026-05-11T12:50:01.607984+00:00
14,Test Automation | Germany,hays,SAP FI Berater (m/w/d),Hays Client,Baden-Württemberg,On-site,Contract,Go,"Intern, Consultant, R",German,Consultant,,06.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-sap-fi-berater-baden-wuerttemberg-873296/1,2026-05-11T12:50:01.608257+00:00
14,Test Automation | Germany,hays,Finance & Regulatory Reporting Transformation Expert (m/w/d),Hays Client,remote,Remote,Contract,,Expert,German,Expert,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-finance-regulatory-reporting-transformation-expert-remote-870867/1,2026-05-11T12:50:01.608572+00:00
14,Test Automation | Germany,hays,Senior Prozessingenieur (m/w/d),Hays Client,München,On-site,Contract,,"Senior, R",German,Senior,,03.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-prozessingenieur-muenchen-852498/1,2026-05-11T12:50:01.616304+00:00
14,Python Test | Germany,hays,Senior Credit Risk Manager (m/w/d),Hays Client,Stuttgart,On-site,Contract,,"Senior, R",German,Senior,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-credit-risk-manager-stuttgart-872585/1,2026-05-11T12:50:48.782029+00:00
14,Python Test | Germany,hays,Senior Python Entwickler (m/w/d),Hays Client,München,On-site,Contract,Python,"Fastapi, Senior, R",German,Senior,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-python-entwickler-muenchen-865759/1,2026-05-11T12:50:48.785721+00:00
14,Firmware Engineer | Germany,hays,Senior Embedded Security Engineer – AI & Edge Platforms (m/f/d),Hays Client,Gratkorn,On-site,Contract,Firmware,Senior,English,Senior,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-embedded-security-engineer--ai-edge-platforms-gratkorn-871424/1,2026-05-11T12:51:13.931304+00:00
0,Tester | Germany,hays,SAP Tester (m/w/d),Hays Client,Wien,On-site,Contract,,R,German,,,11.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-sap-tester-wien-874104/1,2026-05-11T12:48:27.611234+00:00
0,Tester | Germany,hays,Softwaretester (Camunda) (m/w/d),Hays Client,Hannover,On-site,Contract,,R,German,,,11.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwaretester-camunda-hannover-869293/1,2026-05-11T12:48:27.611551+00:00
0,Tester | Germany,hays,Softwaretester für Steuergerätesoftware (m/w/d),Hays Client,Erlangen,On-site,Contract,Sil,R,German,,,08.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwaretester-fuer-steuergeraetesoftware-erlangen-873778/1,2026-05-11T12:48:27.612072+00:00
0,Tester | Germany,hays,Operativer Tester Funktionserprobung Gesamtmaschine (m/w/d),Hays Client,Region Koblenz,On-site,Contract,,R,German,,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-operativer-tester-funktionserprobung-gesamtmaschine-region-koblenz-872718/1,2026-05-11T12:48:27.612332+00:00
0,Tester | Germany,hays,RF/HF Testingenieur  (m/w/d),Hays Client,Backnang,On-site,Contract,,"Intern, R",German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-rf-hf-testingenieur--backnang-871417/1,2026-05-11T12:48:27.612924+00:00
0,Tester | Germany,hays,Software Test Engineer  (m/w/d),Hays Client,Gilching,On-site,Contract,,R,German,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer--gilching-860927/1,2026-05-11T12:48:27.613718+00:00
