relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,hays,Energy Trading Senior Tester (Only Nearshore) (m/f/d),Hays Client,Remote,Remote,Contract,,Senior,English,Senior,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-energy-trading-senior-tester-only-nearshore-remote-872036/1,2026-05-07T11:58:29.012495+00:00
14,Tester | Germany,hays,Test Manager – Polarion / Defense (m/w/d),Hays Client,Landkreis Rottweil,On-site,Contract,,R,German,Test Manager,,17.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-manager--polarion-defense-landkreis-rottweil-870206/1,2026-05-07T11:58:29.013114+00:00
14,Tester | Germany,hays,Experte SAP Testing (m/w/d),Hays Client,Hybrid,Hybrid,Contract,Go,"Jira, Expert",German,Expert,,16.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-experte-sap-testing-hybrid-870000/1,2026-05-07T11:58:29.013385+00:00
14,QA Engineer | Germany,hays,Senior Backend Software Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,Java,"Mongodb, Kubernetes, Senior, Spring Boot, Postgresql, Microservices",German,Senior,,03.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-backend-software-engineer-hamburg-846394/1,2026-05-07T11:58:50.819469+00:00
14,Test Engineer | Germany,hays,HV Commissioning Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,,"R, Senior, Lead",German,"Lead, Senior",,30.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hv-commissioning-engineer-hamburg-868402/1,2026-05-07T11:59:12.852041+00:00
14,Test Engineer | Germany,hays,Lead DevSecOps Engineer (m/w/d),Hays Client,Nordrhein-Westfalen,On-site,Contract,,Lead,German,Lead,,19.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-lead-devsecops-engineer-nordrhein-westfalen-866935/1,2026-05-07T11:59:12.852299+00:00
14,Testingenieur | Germany,hays,Senior HiL Testingenieur (Motoren) (m/w/d),Hays Client,Friedrichshafen,On-site,Contract,Hil,Senior,German,Senior,,22.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-hil-testingenieur-motoren-friedrichshafen-871448/1,2026-05-07T11:59:39.167430+00:00
14,Test Automation | Germany,hays,SAP FI Berater (m/w/d),Hays Client,Baden-Württemberg,On-site,Contract,Go,"Consultant, R, Intern",German,Consultant,,06.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-sap-fi-berater-baden-wuerttemberg-873296/1,2026-05-07T12:00:04.389059+00:00
14,Test Automation | Austria,hays,Finance & Regulatory Reporting Transformation Expert (m/w/d),Hays Client,remote,Remote,Contract,,Expert,German,Expert,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-finance-regulatory-reporting-transformation-expert-remote-870867/1,2026-05-07T12:00:11.958115+00:00
14,Python Test | Germany,hays,Senior Credit Risk Manager (m/w/d),Hays Client,Stuttgart,On-site,Contract,,"R, Senior",German,Senior,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-credit-risk-manager-stuttgart-872585/1,2026-05-07T12:01:10.799688+00:00
14,Python Test | Germany,hays,Digital Verification UWB Expert (m/f/d),Hays Client,Remote,Remote,Contract,Python,"Matlab, Expert, Lead",English,"Expert, Lead",,02.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-digital-verification-uwb-expert-remote-868600/1,2026-05-07T12:01:10.802600+00:00
14,Python Test | Germany,hays,Senior Python Entwickler (m/w/d),Hays Client,München,On-site,Contract,Python,"R, Senior, Fastapi",German,Senior,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-python-entwickler-muenchen-865759/1,2026-05-07T12:01:10.804037+00:00
14,Firmware Engineer | Germany,hays,Senior Embedded Security Engineer – AI & Edge Platforms (m/f/d),Hays Client,Gratkorn,On-site,Contract,Firmware,Senior,English,Senior,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-embedded-security-engineer--ai-edge-platforms-gratkorn-871424/1,2026-05-07T12:01:51.622637+00:00
0,Tester | Germany,hays,Operativer Tester Funktionserprobung Gesamtmaschine (m/w/d),Hays Client,Region Koblenz,On-site,Contract,,R,German,,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-operativer-tester-funktionserprobung-gesamtmaschine-region-koblenz-872718/1,2026-05-07T11:58:29.012189+00:00
0,Tester | Germany,hays,RF/HF Testingenieur  (m/w/d),Hays Client,Backnang,On-site,Contract,,"R, Intern",German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-rf-hf-testingenieur--backnang-871417/1,2026-05-07T11:58:29.012838+00:00
0,Tester | Germany,hays,PCS 7 Softwarelead  (m/w/d),Hays Client,Köln,On-site,Contract,,,German,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-pcs-7-softwarelead--koeln-869768/1,2026-05-07T11:58:29.013653+00:00
0,Tester | Germany,hays,Software Test Engineer  (m/w/d),Hays Client,Gilching,On-site,Contract,,R,German,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer--gilching-860927/1,2026-05-07T11:58:29.013939+00:00
0,Tester | Germany,hays,Tester  (m/w/d),Hays Client,Kemnath,On-site,Contract,,R,German,,,08.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-tester--kemnath-869305/1,2026-05-07T11:58:29.014204+00:00
0,Tester | Germany,hays,Systemingenieur (m/w/d),Hays Client,Großraum Bonn,On-site,Contract,,,German,,,25.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-systemingenieur-grossraum-bonn-867591/1,2026-05-07T11:58:29.014459+00:00
0,Tester | Germany,hays,Multifunktionsoperator/Chemielaborant (m/w/d),Hays Client,Rotkreuz,On-site,Contract,,,German,,,24.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-multifunktionsoperator-chemielaborant-rotkreuz-867437/1,2026-05-07T11:58:29.014756+00:00
0,Tester | Germany,hays,BTV Getriebe eBike Systems  (m/w/d),Hays Client,Reutlingen,On-site,Contract,,R,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-btv-getriebe-ebike-systems--reutlingen-865651/1,2026-05-07T11:58:29.015019+00:00
0,Tester | Germany,hays,Testspezialist (m/w/d),Hays Client,Berlin,On-site,Contract,Java,R,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testspezialist-berlin-865551/1,2026-05-07T11:58:29.015274+00:00
0,QA Engineer | Germany,hays,Project Engineer (m/w/d),Hays Client,Singen,On-site,Contract,C,,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-project-engineer-singen-872232/1,2026-05-07T11:58:50.818081+00:00
0,QA Engineer | Germany,hays,Product Quality Engineer QC (m/w/d),Hays Client,Zug,On-site,Contract,,R,German,,,13.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-product-quality-engineer-qc-zug-869844/1,2026-05-07T11:58:50.818391+00:00
0,QA Engineer | Germany,hays,QA Engineer for Conversational AI and Test Automation (m/f/d),Hays Client,Vienna,Remote,Contract,Test Automation,,English,,,08.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-qa-engineer-for-conversational-ai-and-test-automation-vienna-869239/1,2026-05-07T11:58:50.818945+00:00
