relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Senior Softwaretester C# (m/w/d),FERCHAU,Linz Öster­reich,Hybrid,Full-time,"C, Ci/Cd","Expert, Senior, Nunit, C#, R",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/501784/senior-softwaretester-c,2026-05-18T15:10:57.430144+00:00
14,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Kiel Deut­sch­land,Remote,Full-time,,"Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/444385/softwaretester,2026-05-18T15:10:57.433050+00:00
14,Tester | Germany,ferchau,Softwaretester / Software Test Engineer (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,,"Expert, Scrum, Kanban, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/445270/softwaretester-software-test-engineer,2026-05-18T15:10:57.436504+00:00
14,Tester | Germany,ferchau,(Junior) Testingenieur / Software Tester (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,"C, C++, Python","Expert, Junior, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/447541/junior-testingenieur-software-tester,2026-05-18T15:10:57.437490+00:00
14,Tester | Germany,ferchau,Softwaretester C++ (m/w/d),FERCHAU,Memmingen Deut­sch­land,Vor Ort,Full-time,"C, C++, Ci/Cd","Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/470137/softwaretester-c,2026-05-18T15:10:57.438623+00:00
14,Tester | Germany,ferchau,FPGA Test Engineer (m/w/d),FERCHAU,Linden­berg im Allgäu Deut­sch­land,Hybrid,Full-time,,"Expert, Fpga, R, Vhdl",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/472201/fpga-test-engineer,2026-05-18T15:10:57.439407+00:00
14,QA Engineer | Germany,ferchau,Software Quality Engineer (m/w/d),FERCHAU,Frank­furt am Main Deut­sch­land,Hybrid,Full-time,"Ci/Cd, Java","Expert, Kanban, Scrum, R, Cucumber",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/443530/software-quality-engineer,2026-05-18T15:11:05.847107+00:00
14,QA Engineer | Germany,ferchau,Project Quality Assurance Engineer (m/w/d) Aerospace,FERCHAU,Stade Deut­sch­land,Remote,Full-time,,"Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/491323/project-quality-assurance-engineer-aerospace,2026-05-18T15:11:05.850633+00:00
14,QA Engineer | Germany,ferchau,Softwaretester Qualitätssicherung (m/w/d),FERCHAU,Beckum Deut­sch­land,Hybrid,Full-time,"C, Ci/Cd, Java, Jenkins, Python","Expert, Junit, Postman, Sql, Gitlab, Kanban, Scrum, C#, Jira, Gitlab Ci",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/499252/softwaretester-qualitaetssicherung,2026-05-18T15:11:05.853877+00:00
14,Test Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,Wien Öster­reich,Hybrid,Full-time,"C, C++, Java","Expert, C#, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/505204/software-test-engineer,2026-05-18T15:11:16.051062+00:00
14,Test Engineer | Germany,ferchau,Testingenieur Elektrotechnik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,"Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/242196/testingenieur-elektrotechnik,2026-05-18T15:11:16.056254+00:00
14,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Kemnath Deut­sch­land,Vor Ort,Full-time,"C, Can, Python","Expert, C#, R, Matlab",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/504913/testingenieur,2026-05-18T15:11:26.076743+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Elektronik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,"Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/349012/testingenieur-elektronik,2026-05-18T15:11:26.086786+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Medizintechnik (m/w/d),FERCHAU,Mann­heim Deut­sch­land,Hybrid,Full-time,,"Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/243886/testingenieur-medizintechnik,2026-05-18T15:11:26.088588+00:00
14,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Vor Ort,Full-time,"Can, Hil, Python","Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/334791/testingenieur,2026-05-18T15:11:26.090214+00:00
