relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,xing,Testmanager *in / Testautomatisierung IT-Projekte,XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,Test Manager,,Recent,https://www.xing.com/jobs/bremen-testmanager-testautomatisierung-it-projekte-149780076,2026-06-08T14:43:00.376503+00:00
14,QA Engineer | Germany,xing,Senior QA Engineer (Automation) (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,Senior,,Recent,https://www.xing.com/jobs/berlin-senior-qa-engineer-automation-153842456,2026-06-08T14:43:53.551822+00:00
14,Test Automation | Germany,xing,Senior Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,Senior,English,Senior,,Recent,https://www.xing.com/jobs/norderstedt-senior-test-automation-engineer-153655916,2026-06-08T14:46:37.154812+00:00
14,Test Automation | Germany,xing,Senior Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,Senior,English,Senior,,Recent,https://www.xing.com/jobs/moehrendorf-senior-test-automation-engineer-153657572,2026-06-08T14:46:37.154875+00:00
14,Firmware Engineer | Germany,xing,Senior Embedded Software Engineer | Senior Firmware Engineer (m/w/x),XING Employer,Germany/Remote,Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://www.xing.com/jobs/dresden-senior-embedded-software-engineer-senior-firmware-engineer-153013456,2026-06-08T14:49:22.457575+00:00
14,Firmware Engineer | Germany,xing,Senior Embedded IoT Firmware Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://www.xing.com/jobs/berlin-senior-embedded-iot-firmware-engineer-151688514,2026-06-08T14:49:22.457787+00:00
14,Firmware Engineer | Germany,xing,Senior Firmware Engineer (m/f/d),XING Employer,Germany/Remote,Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://www.xing.com/jobs/munich-firmware-engineer-153279685,2026-06-08T14:49:22.457851+00:00
14,Firmware Engineer | Germany,xing,Senior Firmware Engineer (f/m/d),Easelink GmbH,Graz,Remote,Full-time,"Can, Embedded Linux, Embedded Systems, Firmware","Senior, Autosar, Principal, Linux, Head Of, Iso 26262, Aspice",English,"Principal, Senior",,Recent,https://www.xing.com/jobs/graz-automotive-senior-firmware-engineer-152720569,2026-06-08T14:49:22.457970+00:00
0,Tester | Germany,xing,Servicemonteur/in für Prüfanlagen der Luftfahrtindustrie im Großraum Hamburg (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,R,German,,,Recent,https://www.xing.com/jobs/neu-wulmstorf-servicemonteur-pruefanlagen-luftfahrtindustrie-grossraum-hamburg-154790442,2026-06-08T14:43:00.375948+00:00
0,Tester | Germany,xing,Messtechniker (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/mannheim-messtechniker-154793570,2026-06-08T14:43:00.376054+00:00
0,Tester | Germany,xing,Test Engineer (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/altenstadt-test-engineer-154218717,2026-06-08T14:43:00.376125+00:00
0,Tester | Germany,xing,IT‑Tester (m/w/d) - Testautomatisierung & Energiewirtschaft,XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/muenchen-it-tester-testautomatisierung-energiewirtschaft-154827535,2026-06-08T14:43:00.376196+00:00
0,Tester | Germany,xing,Software Tester (all genders),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/sankt-ingbert-software-tester-all-genders-148460968,2026-06-08T14:43:00.376259+00:00
0,Tester | Germany,xing,IT Tester (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/oelde-tester-154790856,2026-06-08T14:43:00.376323+00:00
0,Tester | Germany,xing,Software Tester (mit Kenntnissen in C# und AWS) (m/w/d) Leipzig,XING Employer,Germany/Remote,Remote,Full-time,C,"Aws, C#",German,,,Recent,https://www.xing.com/jobs/leipzig-software-tester-kenntnissen-aws-leipzig-149558646,2026-06-08T14:43:00.376388+00:00
0,Tester | Germany,xing,Softwaretester (gn),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wetzlar-softwaretester-gn-153347635,2026-06-08T14:43:00.376569+00:00
0,Tester | Remote,xing,Software Quality Assurance Tester,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/berlin-software-quality-assurance-tester-154839761,2026-06-08T14:43:40.708282+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/berlin-qa-engineer-152973869,2026-06-08T14:43:53.551907+00:00
0,QA Engineer | Germany,xing,QA Engineer (alle Geschlechter),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/muenchen-qa-engineer-geschlechter-153001401,2026-06-08T14:43:53.551981+00:00
0,QA Engineer | Germany,xing,QA Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/hamburg-qa-engineer-153002269,2026-06-08T14:43:53.552046+00:00
