relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,hays,Energy Trading Senior Tester (Only Nearshore) (m/f/d),Hays Client,Remote,Remote,Contract,,Senior,English,Senior,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-energy-trading-senior-tester-only-nearshore-remote-872036/1,2026-05-04T11:59:47.306197+00:00
14,Tester | Germany,hays,Test Manager – Polarion / Defense (m/w/d),Hays Client,Landkreis Rottweil,On-site,Contract,,R,German,Test Manager,,17.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-manager--polarion-defense-landkreis-rottweil-870206/1,2026-05-04T11:59:47.306678+00:00
14,Tester | Germany,hays,Experte SAP Testing (m/w/d),Hays Client,Hybrid,Hybrid,Contract,Go,"Expert, Jira",German,Expert,,16.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-experte-sap-testing-hybrid-870000/1,2026-05-04T11:59:47.306964+00:00
14,QA Engineer | Germany,hays,Senior Backend Software Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,Java,"Kubernetes, Postgresql, Mongodb, Senior, Microservices, Spring Boot",German,Senior,,03.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-backend-software-engineer-hamburg-846394/1,2026-05-04T12:00:11.521624+00:00
14,Test Engineer | Germany,hays,Senior Geotechnical Engineer (m/w/d),Hays Client,Berlin,On-site,Contract,,Senior,German,Senior,,14.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-geotechnical-engineer-berlin-870078/1,2026-05-04T12:00:37.333423+00:00
14,Test Engineer | Germany,hays,HV Commissioning Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,,"R, Lead, Senior",German,"Lead, Senior",,30.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hv-commissioning-engineer-hamburg-868402/1,2026-05-04T12:00:37.335018+00:00
14,Test Engineer | Germany,hays,Lead DevSecOps Engineer (m/w/d),Hays Client,Nordrhein-Westfalen,On-site,Contract,,Lead,German,Lead,,19.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-lead-devsecops-engineer-nordrhein-westfalen-866935/1,2026-05-04T12:00:37.335461+00:00
14,Test Engineer | Germany,hays,Senior Test Automation Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,Test Automation,Senior,German,Senior,,03.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-test-automation-engineer-hamburg-845831/1,2026-05-04T12:00:37.336143+00:00
14,Testingenieur | Germany,hays,Senior HiL Testingenieur (Motoren) (m/w/d),Hays Client,Friedrichshafen,On-site,Contract,Hil,Senior,German,Senior,,22.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-hil-testingenieur-motoren-friedrichshafen-871448/1,2026-05-04T12:01:01.064783+00:00
14,Test Automation | Austria,hays,Senior Prozessingenieur (m/w/d),Hays Client,München,On-site,Contract,,"R, Senior",German,Senior,,03.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-prozessingenieur-muenchen-852498/1,2026-05-04T12:01:29.103075+00:00
