relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,gulp,Test Manager SAP Cloud ALM ( CALM) (m/f/d),GULP Client,Germany,On-site,Freelance,"Integration Testing, Unit Testing",Regression Testing,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/d8235140080411f196d7a2d1b5394681,2026-02-17T11:20:58.906446+00:00
14,Tester | Germany,gulp,Senior PerformanceTester- Linux (m/f/d),GULP Client,Location: Remote,Remote,Freelance,,"Senior, Linux",English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/36e623ea013611f196d7a2d1b5394681,2026-02-17T11:20:58.908494+00:00
14,Tester | Germany,gulp,Content Expert (m/f/d) in,GULP Client,Germany,On-site,Freelance,,Expert,English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/5bed3eece47e11efb0e1762ed2f8ca94,2026-02-17T11:20:58.910364+00:00
14,Test Automation | Germany,gulp,Consultant for MDM integration with a focus on Apple,GULP Client,Location: München,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/698e0f69b86aec35538e96c5,2026-02-17T11:24:13.773424+00:00
14,Test Automation | Germany,gulp,SAP Test Manager (m/f/d),GULP Client,Location: Düsseldorf,Remote,Freelance,,,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/698ca689b86aec35538cb035,2026-02-17T11:24:13.773982+00:00
14,Test Automation | Germany,gulp,SAP Test Manager (m/f/d),GULP Client,Location: Düsseldorf,Remote,Freelance,,,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/698ca688b86aec35538cb019,2026-02-17T11:24:13.774634+00:00
14,Test Automation | Germany,gulp,Senior Engineer for Photonic Module Characterization (m/f/d),GULP Client,Location: Stuttgart,On-site,Freelance,,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01224100,2026-02-17T11:24:13.777458+00:00
14,Python Developer | Germany,gulp,SAP HCM for S/4HANA Consultant (m/f/d) (remote/Münster),GULP Client,Location: remote/Münster,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/69944fdb56a1fcd7b642e192,2026-02-17T11:25:02.203920+00:00
14,Python Developer | Germany,gulp,"Cloud Consultant/Architect (AWS, VMware, Win/Linux Admin & Enterprise Architecture) (m/f/d)",GULP Client,Location: Frankfurt am Main,Remote,Freelance,,"Aws, Consultant, Architect, Linux",English,"Architect, Consultant",,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01241215,2026-02-17T11:25:02.206105+00:00
14,Python Developer | Germany,gulp,"IT - Consultant e.g. rail vehicle, change management, productdevelopment, stakeholder... (f/m/d)",GULP Client,Location: Frankfurt am Main,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01242128,2026-02-17T11:25:02.206595+00:00
14,Python Developer | Germany,gulp,Junior IT Consultant (m/f/d) - First Level Support,GULP Client,Location: Berlin,On-site,Freelance,,"Consultant, Junior",English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01241137,2026-02-17T11:25:02.208365+00:00
14,Python Developer | Germany,gulp,Munich Karlsruhe remote: AMS Consultant f/m/d POS70347 UNIXPythonAnsible Shell,GULP Client,Location: München,Remote,Freelance,Shell,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6992f342b86aec35538f75ec,2026-02-17T11:25:02.209943+00:00
