relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Germany,linkedin,"Senior Firmware Engineer, Industrial Robotics Group",Amazon,"Munich, Bavaria, Germany",On-site,Full-time,Firmware,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-firmware-engineer-industrial-robotics-group-at-amazon-4455799410,2026-09-14T16:17:18.832308+00:00
44,Firmware Engineer | Austria,linkedin,Senior Embedded Crypto Software Developer (m/f/d),NXP Semiconductors,"Gratkorn, Styria, Austria",On-site,Full-time,,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-embedded-crypto-software-developer-m-f-d-at-nxp-semiconductors-4431898495,2026-09-14T16:17:21.270117+00:00
44,Firmware Engineer | Slovakia,linkedin,Senior Software Engineer – Railway Signaling Systems On-Board,Siemens,"Bratislava, Bratislava, Slovakia",Remote,Contract,"C, C++, Can, Sil","Senior, Architect, Lead, System Architect, Safe, Expert",English,"Architect, Expert, Lead, Senior, System Architect",,Recent,https://sk.linkedin.com/jobs/view/senior-software-engineer-%E2%80%93-railway-signaling-systems-on-board-at-siemens-4456016516,2026-09-14T16:17:28.533471+00:00
44,Firmware Engineer | Slovakia,linkedin,Senior Software Engineer,Siemens,"Bratislava, Bratislava, Slovakia",Remote,Full-time,"C, C++, Sil","Senior, Architect, Lead, R",English,"Architect, Lead, Senior",,Recent,https://sk.linkedin.com/jobs/view/senior-software-engineer-at-siemens-4446795747,2026-09-14T16:17:28.533668+00:00
29,Tester | Slovakia,linkedin,Tester s nemeckým jazykom (ž/m),Siemens,"Žilina, Zilina, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/tester-s-nemeck%C3%BDm-jazykom-%C5%BE-m-at-siemens-4423952200,2026-09-14T16:14:54.004227+00:00
29,Tester | Slovakia,linkedin,Test Design Professional for product Velocity,Siemens Healthineers,"Košice, Kosice, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/test-design-professional-for-product-velocity-at-siemens-healthineers-4455889406,2026-09-14T16:14:54.004730+00:00
29,Tester | Slovakia,linkedin,Test inžinier pre vývoj elektronických systémov (ž/m),Siemens,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/test-in%C5%BEinier-pre-v%C3%BDvoj-elektronick%C3%BDch-syst%C3%A9mov-%C5%BE-m-at-siemens-4445738791,2026-09-14T16:14:54.005365+00:00
29,QA Engineer | USA,linkedin,"Software Quality Assurance Engineer, Fire Tablet Launcher Team",Amazon,"Seattle, WA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-quality-assurance-engineer-fire-tablet-launcher-team-at-amazon-4455906458,2026-09-14T16:15:23.466215+00:00
29,Test Engineer | USA,linkedin,Test Engineer-Mid,"Cintel, Inc.","Huntsville, AL",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/test-engineer-mid-at-cintel-inc-4462082051,2026-09-14T16:15:45.367781+00:00
29,Test Engineer | USA,linkedin,Quality Assurance Engineer II - AMZ27490.1,Amazon,"Herndon, VA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-ii-amz27490-1-at-amazon-4455797482,2026-09-14T16:15:45.368664+00:00
