relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,QA Engineer | Germany,gulp,SystemEngineer/ System Architect – Focus on Hardware / ElectricalEngineering,GULP Client,Location: München,On-site,Freelance,,"System Architect, Architect",English,"Architect, System Architect",,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8c19b380e0956aa9186abf,2026-08-24T11:17:00.328055+00:00
14,QA Engineer | Germany,gulp,Senior Budget Manager,GULP Client,Location: Berlin,On-site,Freelance,,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be2e5c49d83945aae01cd,2026-08-24T11:17:00.331483+00:00
14,Test Automation | Germany,gulp,"Senior Test Manager / QA Architect|Lead (m/f/d) –Test Automation, AI, SAFe & Cloud",GULP Client,Location: Frankfurt am Main,Remote,Freelance,Test Automation,"Lead, Architect, Safe, Senior",English,"Architect, Lead, Senior, Test Manager",,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01324955,2026-08-24T11:19:07.892548+00:00
14,Test Automation | Germany,gulp,Senior Embedded Test & Automation Engineer (m/f/d) – VoIP / Telecommunication & HIL,GULP Client,Location: Düsseldorf,Remote,Freelance,Hil,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01319367,2026-08-24T11:19:07.893749+00:00
14,Python Developer | Remote,gulp,"Freelance SAP PP / PP-DS Consultant (m/f/d) for Support, Ticketing and Projects",GULP Client,Location: Rottweil,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/direkt/6a61fed04bec662b4a66ac2e,2026-08-24T11:20:01.719212+00:00
14,Python Developer | Remote,gulp,SAP BTP Consultant,GULP Client,Location: Remote,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8c19b180e0956aa9186960,2026-08-24T11:20:01.720268+00:00
14,Python Developer | Remote,gulp,Part-time - LucaNet TCR Implementation & Tax Technology Consultant (m/f/d),GULP Client,Location: Hamburg,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01327578,2026-08-24T11:20:01.721261+00:00
14,Python Developer | Remote,gulp,Senior Embedded LinuxDeveloperin the field of LLRP (ARM SoC),GULP Client,Location: remote,Remote,Freelance,Arm,"Senior, Soc",English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be2f0c49d83945aae08bc,2026-08-24T11:20:01.722278+00:00
14,Python Test | Germany,gulp,Senior SAP S/4HANA Finance Consultant,GULP Client,Location: Remote,Remote,Freelance,,"Consultant, Senior",English,"Consultant, Senior",,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be2cfc49d83945aadf3ef,2026-08-24T11:20:27.566861+00:00
14,Python Test | Germany,gulp,Coupa Expert,GULP Client,Location: Remote,Remote,Freelance,,Expert,English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be2c5c49d83945aadee63,2026-08-24T11:20:27.567673+00:00
14,Python Test | Germany,gulp,Senior PCS7 Commissioning Engineer,GULP Client,Location: Flensburg,On-site,Freelance,,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be2c0c49d83945aadeb9d,2026-08-24T11:20:27.567910+00:00
0,Tester | Germany,gulp,Electrical engineer,GULP Client,Location: Nähe Dortmund,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be2b9c49d83945aade774,2026-08-24T11:16:08.996728+00:00
0,Tester | Germany,gulp,Test engineerin the field of electrical drive technology,GULP Client,"Location: München, evtl. Remote",Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be275c49d83945aadbdda,2026-08-24T11:16:08.997057+00:00
0,Tester | Germany,gulp,Systemtesterfor battery systems,GULP Client,Location: Darmstadt,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be260c49d83945aadaffa,2026-08-24T11:16:08.997310+00:00
0,Tester | Germany,gulp,Test engineer/test mechanic for cartridges in vacuum pumps,GULP Client,Location: Speyer,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be209c49d83945aad7880,2026-08-24T11:16:08.997572+00:00
0,Tester | Germany,gulp,Automotive Testing,GULP Client,Germany,On-site,Freelance,C,C#,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be1e8c49d83945aad624e,2026-08-24T11:16:08.997815+00:00
0,Tester | Germany,gulp,DeviceTester,GULP Client,Location: Putzbrunn,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be1c0c49d83945aad47ea,2026-08-24T11:16:08.998053+00:00
0,Tester | Germany,gulp,DeviceTester,GULP Client,Location: Putzbrunn,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a8be1bfc49d83945aad4687,2026-08-24T11:16:08.998289+00:00
0,Tester | Germany,gulp,CPETester,GULP Client,Germany,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a89db4ac49d83945aa19f2b,2026-08-24T11:16:08.998482+00:00
0,Tester | Germany,gulp,CPE Testing,GULP Client,Germany,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6a89db48c49d83945aa19dcc,2026-08-24T11:16:08.998688+00:00
0,Tester | Germany,gulp,CPE Testing (m/f/d),GULP Client,Location: keine Angabe,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/3343437e9b0211f194a5c6f993278132,2026-08-24T11:16:08.998928+00:00
0,Tester | Germany,gulp,Automotive Testing (m/f/d),GULP Client,Germany,On-site,Freelance,C,C#,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/252123749b0211f194a5c6f993278132,2026-08-24T11:16:08.999165+00:00
