relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,gulp,Lead Test Connection Energy Data Management (m/f/d),GULP Client,Germany,Remote,Freelance,,Lead,English,Lead,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/716956cc0cc111f196d7a2d1b5394681,2026-02-21T11:00:12.653778+00:00
14,Tester | Germany,gulp,Test Manager SAP Cloud ALM ( CALM) (m/f/d),GULP Client,Germany,On-site,Freelance,"Integration Testing, Unit Testing",Regression Testing,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/d8235140080411f196d7a2d1b5394681,2026-02-21T11:00:12.654750+00:00
14,Tester | Germany,gulp,Senior Performance Tester - Linux (m/f/d),GULP Client,Germany,Remote,Freelance,,"Senior, Linux",English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/36e623ea013611f196d7a2d1b5394681,2026-02-21T11:00:12.655812+00:00
14,Tester | Germany,gulp,Content Expert (m/f/d) in,GULP Client,Germany,On-site,Freelance,,Expert,English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/5bed3eece47e11efb0e1762ed2f8ca94,2026-02-21T11:00:12.656780+00:00
14,QA Engineer | Germany,gulp,Civil Engineer (m/f/d),GULP Client,Germany,Remote,Freelance,,Architect,English,Architect,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243802,2026-02-21T11:01:01.761845+00:00
14,QA Engineer | Germany,gulp,Jira &amp; Atlassian Expert (m/f/d),GULP Client,Germany,Remote,Freelance,Can,"Expert, Jira",English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/d7f32b940e6411f196d7a2d1b5394681,2026-02-21T11:01:01.762776+00:00
14,QA Engineer | Germany,gulp,"Junior Consultant (m/f/d) Test and documentation support for internet applications (Insurance, remote/Düsseldorf)",GULP Client,Germany,Remote,Freelance,,"Junior, Consultant",English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6998432b56a1fcd7b649b263,2026-02-21T11:01:01.763932+00:00
14,Test Automation | Germany,gulp,SAP Test Manager (m/f/d),GULP Client,Location: Düsseldorf,Remote,Freelance,,,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/698ca689b86aec35538cb035,2026-02-21T11:03:34.370507+00:00
14,Test Automation | Germany,gulp,SAP Test Manager (m/f/d),GULP Client,Location: Düsseldorf,Remote,Freelance,,,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/698ca688b86aec35538cb019,2026-02-21T11:03:34.371077+00:00
14,Test Automation | Germany,gulp,Senior Engineer for Photonic Module Characterization (m/f/d),GULP Client,Location: Stuttgart,On-site,Freelance,,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01224100,2026-02-21T11:03:34.373813+00:00
14,Python Developer | Germany,gulp,Senior IT Architect - Infrastructure & IAM (m/f/d),GULP Client,Location: Hamburg,Remote,Freelance,,"Senior, Architect",English,"Architect, Senior",,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243726,2026-02-21T11:04:24.533048+00:00
14,Python Developer | Germany,gulp,Data Architect (m/f/d) Data Governance Framework,GULP Client,Location: remote,Remote,Freelance,,Architect,English,Architect,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/69983cef9ae026fc1cefa578,2026-02-21T11:04:24.534512+00:00
14,Python Developer | Germany,gulp,SAP-ISU MAKO Expert,GULP Client,Location: Frankfurt am Main,Remote,Freelance,,Expert,English,Expert,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243508,2026-02-21T11:04:24.535994+00:00
14,Python Test | Germany,gulp,SAP CPQ Consultant / Supporter (m/f/d) Parttime 30% Remote,GULP Client,Location: Remote,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/69970de99ae026fc1cef14cf,2026-02-21T11:05:15.487830+00:00
14,Python Test | Germany,gulp,AI Security Consultant (m/f/d) Red Teamer,GULP Client,Location: Bonn,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243289,2026-02-21T11:05:15.488301+00:00
14,Python Test | Germany,gulp,"SAP PM / EAM Consultant for data migration (m/f/d) - 100% remote, 40% workload",GULP Client,Location: Cologne,Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243246,2026-02-21T11:05:15.489212+00:00
14,Firmware Engineer | Germany,gulp,Senior Embedded System Architect / Control System Architect (m/f/d),GULP Client,Location: D6,On-site,Freelance,,"Senior, System Architect, Architect",English,"Architect, Senior, System Architect",,Recent,https://www.gulp.de/gulp2/g/projekte/extern/966c1e840db411f196d7a2d1b5394681,2026-02-21T11:06:04.770878+00:00
14,Firmware Engineer | Germany,gulp,Senior Product Owner / SeniorEngineer(m/f/d) cloud-native DevSecOps toolchains,GULP Client,Location: Remote,Remote,Freelance,,"Senior, Product Owner",English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/69972d5556a1fcd7b6491f21,2026-02-21T11:06:04.771814+00:00
0,Tester | Germany,gulp,"Quality- /Test-Engineer(m/f/d) - AI, Selenium, Cypress or Playwright",GULP Client,Location: Frankfurt am Main,On-site,Freelance,"Playwright, Selenium",Cypress,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01242858,2026-02-21T11:00:12.653168+00:00
0,Tester | Germany,gulp,Experienced ManualTester(m/f/d) (iOS/Android),GULP Client,Location: Hamburg,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01242750,2026-02-21T11:00:12.654284+00:00
0,Tester | Germany,gulp,Automotive SystemTest Engineer(m/f/d),GULP Client,Location: D7,On-site,Freelance,System Testing,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/f4ffe8dc059811f196d7a2d1b5394681,2026-02-21T11:00:12.655245+00:00
0,Tester | Germany,gulp,Software/SystemTest Engineer(m/f/d),GULP Client,"Location: D8, remote",Remote,Freelance,System Testing,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/1b236690fb7311f096d7a2d1b5394681,2026-02-21T11:00:12.656406+00:00
0,Tester | Germany,gulp,Tester/ Test automation engineer (m/f/d),GULP Client,Location: Wien/remote,Remote,Freelance,Test Automation,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/056c7d267b3d11efb0e1762ed2f8ca94,2026-02-21T11:00:12.657264+00:00
0,QA Engineer | Germany,gulp,Commissioning Manager (m/f/d) PlantEngineering/Food Industry,GULP Client,Location: Leipzig,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243646,2026-02-21T11:01:01.762300+00:00
0,QA Engineer | Germany,gulp,"Middleware / Messaging SystemEngineer(Windows, Java-based) in the banking sector",GULP Client,"Location: Münster, Westfalen",Remote,Freelance,Java,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/69985e229ae026fc1cf017ac,2026-02-21T11:01:01.763369+00:00
0,QA Engineer | Germany,gulp,QATechnician (m/f/d),GULP Client,Location: keine Angabe,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/d73293980e4b11f196d7a2d1b5394681,2026-02-21T11:01:01.764404+00:00
0,QA Engineer | Germany,gulp,Business Analyst Finance (f/m/d),GULP Client,Location: München,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/699838e49ae026fc1cef7bca,2026-02-21T11:01:01.764966+00:00
0,QA Engineer | Germany,gulp,IAMEngineerSailpoint (m/f/d),GULP Client,Location: 100% Remote,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/699837209ae026fc1cef7359,2026-02-21T11:01:01.765518+00:00
0,QA Engineer | Germany,gulp,Linux ServerEngineerNetIQ & RHEL Migration (m/f/d) 100% Remote,GULP Client,"Location: Münster, Westfalen",Remote,Freelance,,Linux,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243029,2026-02-21T11:01:01.765888+00:00
0,QA Engineer | Germany,gulp,IT Network Administrator Automation Technology/ SCADA/ OPC (m/f/d),GULP Client,Location: D7,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/9ceb0dec0db411f196d7a2d1b5394681,2026-02-21T11:01:01.766362+00:00
0,QA Engineer | Germany,gulp,"Platform OperationsEngineer(m/f/d) Helm, IaC and GitOps - Remote & FFM or Berlin",GULP Client,Location: Remote und FFM oder Berlin,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/69973fc056a1fcd7b6492bef,2026-02-21T11:01:01.766819+00:00
0,QA Engineer | Germany,gulp,Construction supervisor for e-mobility (m/f/d),GULP Client,Location: D3,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/9f5c0e6e0db411f196d7a2d1b5394681,2026-02-21T11:01:01.767279+00:00
0,QA Engineer | Germany,gulp,Construction Supervisor HDD (m/f/d),GULP Client,"Location: D9, Bayern",On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/8ab7455a0db411f196d7a2d1b5394681,2026-02-21T11:01:01.767716+00:00
0,QA Engineer | Germany,gulp,CommissioningEngineer(ProcessEngineer) Special Machine Construction (m/f/d),GULP Client,Location: D5,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/938054920db411f196d7a2d1b5394681,2026-02-21T11:01:01.768183+00:00
0,QA Engineer | Germany,gulp,Site Manager (StructuralEngineering) (m/f/d),GULP Client,"Location: D5, Großraum Bonn",On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/a13bcc420db411f196d7a2d1b5394681,2026-02-21T11:01:01.768627+00:00
0,Test Automation | Germany,gulp,Business Analyst IT Modernization Insurance (m/f/d) 100% Remote,GULP Client,Location: Kiel,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01242805,2026-02-21T11:03:34.369094+00:00
0,Test Automation | Germany,gulp,Metrologist (m/f/d),GULP Client,Location: Stuttgart,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01224138,2026-02-21T11:03:34.369924+00:00
0,Test Automation | Germany,gulp,QA & Test Management Specialist,GULP Client,Location: Bonn,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01239722,2026-02-21T11:03:34.371527+00:00
0,Test Automation | Germany,gulp,GIS Developer (m/f/d),GULP Client,Location: Hanover,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01236517,2026-02-21T11:03:34.372452+00:00
0,Test Automation | Germany,gulp,Test automationengineer for archive systems,GULP Client,"Location: Frankfurt, überwiegend remote",Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/direkt/6978598a7ada91e76a3ef86d,2026-02-21T11:03:34.373458+00:00
0,Python Developer | Germany,gulp,OpenStack Specialist (m/f/d),GULP Client,Location: Frankfurt am Main,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/6998883f9ae026fc1cf0253f,2026-02-21T11:04:24.531155+00:00
0,Python Developer | Germany,gulp,"FrontendDeveloper(m/f/d) Angular, Spring Boot, DevOps",GULP Client,Location: Munich,Remote,Freelance,,"Devops, Angular, Spring Boot",English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243891,2026-02-21T11:04:24.531631+00:00
0,Python Developer | Germany,gulp,Data Scientist (m/f/d) (Football Performance & Innovation),GULP Client,Location: Herzogenaurach,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243845,2026-02-21T11:04:24.532108+00:00
0,Python Developer | Germany,gulp,IT Buyer (m/f/d) with experience in the banking sector,GULP Client,Location: Frankfurt am Main,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243699,2026-02-21T11:04:24.533505+00:00
0,Python Developer | Germany,gulp,JavaDeveloperwith knowledge of OptaPlanner (m/f/d) | full-time | 100% remote,GULP Client,Location: Aachen,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243724,2026-02-21T11:04:24.533968+00:00
0,Python Developer | Germany,gulp,Enterprise Project Manager (m/f/d),GULP Client,Location: siehe Beschreibung,Remote,Freelance,,Project Manager,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/direkt/69983a44c62f1775b739dc14,2026-02-21T11:04:24.534987+00:00
0,Python Developer | Germany,gulp,Java BackendDeveloper(m/f/d) Insurance,GULP Client,"Location: Münster, Westfalen",On-site,Freelance,Java,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243638,2026-02-21T11:04:24.536359+00:00
0,Python Developer | Germany,gulp,Controller (m/f/d) - Focus SAP FI/CO/COPA/Excel - Homeoffice,GULP Client,Location: Stuttgart,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01243592,2026-02-21T11:04:24.537351+00:00
0,Python Test | Germany,gulp,Project Manager (m/f/d),GULP Client,Location: Frankfurt am Main / Remote,Remote,Freelance,,Project Manager,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/4f70f7320db111f196d7a2d1b5394681,2026-02-21T11:05:15.486728+00:00
0,Python Test | Germany,gulp,Project Manager (m/f/d),GULP Client,Location: Frankfurt am Main / Remote,Remote,Freelance,,Project Manager,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/5006c88e0db111f196d7a2d1b5394681,2026-02-21T11:05:15.487289+00:00
0,Python Test | Germany,gulp,Beckhoff Programmer (m/f/d),GULP Client,Location: D7,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/b0774d460d8a11f196d7a2d1b5394681,2026-02-21T11:05:15.488744+00:00
0,Firmware Engineer | Germany,gulp,Site Manager / Site Manager (m/f/d),GULP Client,"Location: D7, Freiburg",On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/61e920da0d9b11f196d7a2d1b5394681,2026-02-21T11:06:04.772279+00:00
