relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
43,Firmware Test Engineer | Slovakia,linkedin,Quality Assurance Engineer,AT&T,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"Python, Typescript, Bash, Pytest, Java, Test Automation, C, Selenium, Playwright, C++","Powershell, Azure, Linux, Sql, Jira, Lead, Oracle, Architect, Git, Regression Testing",,"Lead, Architect, Expert",EUR,1 week ago,https://sk.linkedin.com/jobs/view/quality-assurance-engineer-at-at-t-4367265248,2026-02-07T10:23:23.851602+00:00
16,Firmware Test Engineer | Slovakia,linkedin,QA Engineer / Sr. QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Slovakia,On-site,Full-time,"Python, Typescript, Playwright","Appium, Microservices, Nosql, Aws, Sql, Mongodb, Node.Js, Machine Learning, React, Zephyr",English,"Architect, Expert",,4 weeks ago,https://sk.linkedin.com/jobs/view/qa-engineer-sr-qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4362411392,2026-02-07T10:23:23.850991+00:00
16,Firmware Test Engineer | Slovakia,linkedin,QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Slovakia,On-site,Full-time,"Python, Typescript, Playwright","Appium, Microservices, Nosql, Aws, Sql, Mongodb, Node.Js, Machine Learning, React, Zephyr",English,"Architect, Expert",,3 weeks ago,https://sk.linkedin.com/jobs/view/qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4362351726,2026-02-07T10:23:23.851315+00:00
16,Firmware Test Engineer | Slovakia,linkedin,Sr. QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Slovakia,On-site,Full-time,"Python, Typescript, Playwright","Appium, Microservices, Nosql, Aws, Sql, Mongodb, Node.Js, Machine Learning, React, Zephyr",English,"Architect, Expert",,3 weeks ago,https://sk.linkedin.com/jobs/view/sr-qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4362440409,2026-02-07T10:23:23.851459+00:00
15,Python Developer Remote | Germany,linkedin,Backend Engineer - Agents Team,Taktile,"Berlin, Berlin, Germany",On-site,Full-time,"Python, Llm, Can","Fastapi, Rest Api, Aws, Flask, Django, Github, Dynamodb, Machine Learning, Data Science, Datadog","German, English","Lead, Expert",,2 days ago,https://de.linkedin.com/jobs/view/backend-engineer-agents-team-at-taktile-4369258510,2026-02-07T10:24:40.401319+00:00
14,Senior Test Engineer | Austria,linkedin,Test Manager (w/m/d),Porsche Holding,Greater Salzburg,On-site,Full-time,,,,Test Manager,,2 days ago,https://at.linkedin.com/jobs/view/test-manager-w-m-d-at-porsche-holding-4341014284,2026-02-07T10:24:01.992764+00:00
14,Senior Test Engineer | Remote,linkedin,Senior Software Test Engineer,Google,"Mountain View, CA",On-site,Full-time,,Senior,,Senior,,1 week ago,https://www.linkedin.com/jobs/view/senior-software-test-engineer-at-google-4365965662,2026-02-07T10:24:06.897212+00:00
14,AI Engineer Python | Remote,linkedin,Software Engineer- Python & Devops,Apple,"Hyderabad, Telangana, India",On-site,Full-time,Python,Devops,,,,3 weeks ago,https://in.linkedin.com/jobs/view/software-engineer-python-devops-at-apple-4359295243,2026-02-07T10:24:18.989563+00:00
13,Python Developer Remote | Austria,linkedin,Senior Python/JavaScript/ TypeScript Developer,Voodoo Park | Certified B Corp,Austria,On-site,Full-time,"Python, Typescript, Javascript",Senior,,Senior,,1 week ago,https://at.linkedin.com/jobs/view/senior-python-javascript-typescript-developer-at-voodoo-park-certified-b-corp-4321476113,2026-02-07T10:24:38.035970+00:00
11,Firmware Test Engineer | Germany,linkedin,"Test Engineer (Ingolstadt, Automotive)",Intellias,"Ingolstadt, Bavaria, Germany",On-site,Full-time,,,German,,,2 days ago,https://de.linkedin.com/jobs/view/test-engineer-ingolstadt-automotive-at-intellias-4369202080,2026-02-07T10:23:28.648956+00:00
11,Firmware Test Engineer | Czech Republic,linkedin,Software Engineer,Microsoft,Dominican Republic,On-site,Full-time,,,,,,3 days ago,https://do.linkedin.com/jobs/view/software-engineer-at-microsoft-4368643702,2026-02-07T10:23:33.583369+00:00
11,Test Automation Engineer | Remote,linkedin,"Software Development Engineer in Test (SDET), Video Apps",Apple,"San Diego, CA",On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/software-development-engineer-in-test-sdet-video-apps-at-apple-4367540331,2026-02-07T10:23:43.042240+00:00
11,Embedded Software Tester | Remote,linkedin,Software Test Engineer,Google,"Mountain View, CA",On-site,Full-time,,,,,,2 weeks ago,https://www.linkedin.com/jobs/view/software-test-engineer-at-google-4365574837,2026-02-07T10:23:54.978521+00:00
11,Senior Test Engineer | Germany,linkedin,Senior Test Automation Engineer - Java (f/m/d) – IT Security,Zertificon Solutions GmbH,"Neukölln, Berlin, Germany",On-site,Full-time,"Java, Test Automation",Senior,German,Senior,,2 weeks ago,https://de.linkedin.com/jobs/view/senior-test-automation-engineer-java-f-m-d-%E2%80%93-it-security-at-zertificon-solutions-gmbh-4321331577,2026-02-07T10:24:04.331861+00:00
11,AI Engineer Python | Remote,linkedin,"Software Engineer III, AI/ML Recommendations, Rankings, Predictions, YouTube",Google,"Mountain View, CA",On-site,Full-time,,,,,,3 days ago,https://www.linkedin.com/jobs/view/software-engineer-iii-ai-ml-recommendations-rankings-predictions-youtube-at-google-4368218563,2026-02-07T10:24:18.990525+00:00
11,AI Engineer Python | Czech Republic,linkedin,AI Software Engineer,Microsoft,Dominican Republic,On-site,Full-time,,,,,,1 week ago,https://do.linkedin.com/jobs/view/ai-software-engineer-at-microsoft-4358974601,2026-02-07T10:24:21.358773+00:00
11,AI Engineer Python | Czech Republic,linkedin,Software Engineering - DevDiv Core AI,Microsoft,Dominican Republic,On-site,Full-time,,,,,,6 days ago,https://do.linkedin.com/jobs/view/software-engineering-devdiv-core-ai-at-microsoft-4344495809,2026-02-07T10:24:21.359450+00:00
10,Senior Test Engineer | Austria,linkedin,Senior QA & Test Automation Lead (all genders),Nagarro,Austria,On-site,Full-time,Test Automation,"Senior, Lead",,"Senior, Lead",,1 week ago,https://at.linkedin.com/jobs/view/senior-qa-test-automation-lead-all-genders-at-nagarro-4367527238,2026-02-07T10:24:01.991850+00:00
10,Senior Test Engineer | Austria,linkedin,Senior Consultant Test Automation Engineer (m/w/d),QESTIT DACH,"Vienna, Austria",On-site,Full-time,Test Automation,"Senior, Consultant",,"Senior, Consultant",,3 weeks ago,https://at.linkedin.com/jobs/view/senior-consultant-test-automation-engineer-m-w-d-at-qestit-dach-4353682832,2026-02-07T10:24:01.992027+00:00
10,Senior Test Engineer | Germany,linkedin,Senior QA & Test Automation Lead (m/f/d),Nagarro,Germany,On-site,Full-time,Test Automation,"Senior, Lead",German,"Senior, Lead",,1 week ago,https://de.linkedin.com/jobs/view/senior-qa-test-automation-lead-m-f-d-at-nagarro-4367528203,2026-02-07T10:24:04.330752+00:00
10,Senior Test Engineer | Germany,linkedin,Senior Consultant Test Automation Engineer (m/w/d),QESTIT DACH,Berlin Metropolitan Area,On-site,Full-time,Test Automation,"Senior, Consultant",,"Senior, Consultant",,4 days ago,https://de.linkedin.com/jobs/view/senior-consultant-test-automation-engineer-m-w-d-at-qestit-dach-4351295212,2026-02-07T10:24:04.331055+00:00
10,AI Engineer Python | Czech Republic,linkedin,Lead Full-Stack AI Engineer (Python/Typescript) - Advertising,Truelogic Software,Dominican Republic,On-site,Full-time,"Python, Typescript",Lead,,Lead,,3 weeks ago,https://do.linkedin.com/jobs/view/lead-full-stack-ai-engineer-python-typescript-advertising-at-truelogic-software-4364032034,2026-02-07T10:24:21.359852+00:00
7,Test Automation Engineer | Slovakia,linkedin,Senior QA Automation Engineer (E2E Test Automation Engineer),Deutsche Telekom IT Solutions Slovakia,"Košice-Juh, Kosice, Slovakia",On-site,Full-time,Test Automation,Senior,German,Senior,,1 week ago,https://sk.linkedin.com/jobs/view/senior-qa-automation-engineer-e2e-test-automation-engineer-at-deutsche-telekom-it-solutions-slovakia-4366012398,2026-02-07T10:23:35.925555+00:00
7,Test Automation Engineer | Slovakia,linkedin,Senior QA Automation Engineer (m/w/d) (E2E Test Automation Engineer),Deutsche Telekom,"Košice-Juh, Kosice, Slovakia",On-site,Full-time,Test Automation,Senior,German,Senior,,6 days ago,https://sk.linkedin.com/jobs/view/senior-qa-automation-engineer-m-w-d-e2e-test-automation-engineer-at-deutsche-telekom-4368105133,2026-02-07T10:23:35.926000+00:00
7,Test Automation Engineer | Austria,linkedin,Senior Test Automation Engineer (m/f/x),ADMIRAL Technologies,"Vienna, Vienna, Austria",On-site,Full-time,Test Automation,Senior,,Senior,,4 weeks ago,https://at.linkedin.com/jobs/view/senior-test-automation-engineer-m-f-x-at-admiral-technologies-4359621782,2026-02-07T10:23:38.265340+00:00
7,Test Automation Engineer | Germany,linkedin,(Senior) Test Automation Engineer,VisualVest,"Frankfurt am Main, Hesse, Germany",On-site,Full-time,Test Automation,Senior,German,Senior,,4 weeks ago,https://de.linkedin.com/jobs/view/senior-test-automation-engineer-at-visualvest-4359673151,2026-02-07T10:23:40.619527+00:00
7,Senior Test Engineer | Austria,linkedin,Senior Test Automation Engineer (m/f/x),ADMIRAL Technologies,"Vienna, Austria",On-site,Full-time,Test Automation,Senior,,Senior,,1 week ago,https://at.linkedin.com/jobs/view/senior-test-automation-engineer-m-f-x-at-admiral-technologies-4324434423,2026-02-07T10:24:01.992336+00:00
7,Senior Test Engineer | Austria,linkedin,Senior Test Automation Engineer (m/w/d) – Gefahrenmanagementsysteme,PKE Holding AG,"Vienna, Vienna, Austria",On-site,Full-time,Test Automation,Senior,,Senior,,2 days ago,https://at.linkedin.com/jobs/view/senior-test-automation-engineer-m-w-d-%E2%80%93-gefahrenmanagementsysteme-at-pke-holding-ag-4291933969,2026-02-07T10:24:01.992478+00:00
